date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-15,Detroit Pistons (+145) @ Cleveland Cavaliers (-170),Daniss Jenkins,C1,2.5,3.42,0.92,36.8,OVER,OVER,7.4,0.8,HIGH,NORMAL,1|3|7|6|1|3|2,90,0.496,0.35,100,-122,100,-170,145,0.476,0.524,0.968,0.468,3.44,3.44,3.29,3.34,5
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Keldon Johnson,C1,3.5,4.49,0.99,28.3,OVER,OVER,6.8,0.6,HIGH,NORMAL,1|5|2|10|2|3|2,87,0.747,0.49,200,-123,200,186,-220,0.377,0.623,0.907,0.4302,4.52,4.52,4.3,3.44,4
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Ayo Dosunmu,C1,3.5,4.44,0.94,26.9,OVER,OVER,6.8,0.6,MED,NORMAL,3|4|3|0|7|5|9,80,1.232,0.27,130,118,130,186,-220,0.487,0.513,0.777,0.3027,4.56,4.56,3.74,3.17,5
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Luke Kornet,C1,2.5,5.23,2.73,109.2,OVER,OVER,13.6,0.8,MED,NORMAL,7|3|2|2|1|9|0,77,0.817,0.15,200,-105,200,186,-220,0.394,0.606,1,0.5,5.32,5.32,4.72,3.09,4
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Jaden McDaniels,C1,5.5,4.71,-0.79,14.4,UNDER,UNDER,6.7,0.6,MED,NORMAL,3|10|5|3|7|6|6,67,0.88,0.15,190,-125,-125,186,-220,0.383,0.617,0.815,0.2919,4.56,4.56,5.59,4.02,5
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Rudy Gobert,C1,8.5,11.02,2.52,29.6,OVER,OVER,12.6,0.6,LOW,NORMAL,7|13|10|10|7|13|5,65,1.861,0.28,140,100,140,186,-220,0.455,0.545,0.912,0.4246,11.12,11.12,10.47,5.59,5
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Dylan Harper,C1,3.5,4.16,0.66,18.9,OVER,OVER,6.1,0.8,MED,NORMAL,2|3|4|7|4|7|10,63,1.091,0.31,135,116,135,186,-220,0.479,0.521,0.727,0.2624,4.12,4.12,4.39,3.65,5
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Anthony Edwards,C1,5.5,4.91,-0.59,10.7,UNDER,UNDER,6.7,0.8,MED,NORMAL,5|3|3|3|14|6|2,61,0.986,0.29,130,108,108,186,-220,0.475,0.525,0.725,0.2352,4.84,4.84,5.32,3.88,5
2026-05-15,Detroit Pistons (+145) @ Cleveland Cavaliers (-170),Jarrett Allen,C1,7.5,8.14,0.64,8.5,OVER,OVER,7,0.6,MED,NORMAL,7|19|3|7|4|5|10,58,1.183,0.07,175,116,175,-170,145,0.44,0.56,0.706,0.269,8.24,8.24,7.57,4.61,5
2026-05-15,San Antonio Spurs (-220) @ Minnesota Timberwolves (+186),Naz Reid,C1,7.5,6.47,-1.03,13.7,UNDER,UNDER,8.8,0.8,MED,NORMAL,8|7|9|7|9|9|5,56,0.996,0.48,185,-125,-125,186,-220,0.387,0.613,0.849,0.3301,6.36,6.36,7.1,4.73,5
