date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-04-23,Cleveland Cavaliers (-155) @ Toronto Raptors (+127),Max Strus,C1,2.5,1.83,-0.67,26.8,UNDER,UNDER,6.4,0.8,HIGH,NORMAL,2|5|2|0|2|0|3,88,0.296,0.25,141,-185,-185,127,-155,0.39,0.61,0.987,0.4815,1.85,1.85,1.78,1.51,1
2026-04-23,Los Angeles Lakers (+310) @ Houston Rockets (-398),Reed Sheppard,C1,2.5,4.25,1.75,70,OVER,OVER,9.8,0.6,MED,NORMAL,2|1|1|3|3|8|3,80,0.871,0.19,130,-157,130,-397.5,309.5,0.416,0.584,0.978,0.4805,4.4,4.4,3.64,2.03,5
2026-04-23,Oklahoma City Thunder (-455) @ Phoenix Suns (+337),Isaiah Hartenstein,C1,2.5,3.79,1.29,51.6,OVER,OVER,8.4,0.6,MED,NORMAL,1|2|3|2|1|2|2,80,0.928,0.25,-110,-114,-110,337,-455,0.496,0.504,0.918,0.4139,4,4,2.97,1.58,6
2026-04-23,New York Knicks (-117) @ Atlanta Hawks (-102),Karl-Anthony Towns,C1,2.5,3.52,1.02,40.8,OVER,OVER,7.4,0.8,MED,NORMAL,3|11|6|4|5|4|2,80,0.656,0.01,165,120,165,-102,-117,0.454,0.546,0.94,0.4518,3.28,3.28,4.46,3.18,6
2026-04-23,Denver Nuggets (-134) @ Minnesota Timberwolves (+110),Aaron Gordon,C1,2.5,3.31,0.81,32.4,OVER,OVER,6.2,0.6,MED,NORMAL,1|2|3|5|6|3|4,80,0.624,0.07,205,110,205,110,-134,0.408,0.592,0.903,0.4278,3.28,3.28,3.41,2.21,6
2026-04-23,Denver Nuggets (-134) @ Minnesota Timberwolves (+110),Donte DiVincenzo,C1,3.5,2.71,-0.79,22.6,UNDER,UNDER,7,0.8,MED,NORMAL,3|4|2|2|3|2|6,79,0.605,0.12,115,-130,-130,110,-134,0.451,0.549,0.904,0.3896,2.76,2.76,2.5,1.91,6
2026-04-23,Cleveland Cavaliers (-155) @ Toronto Raptors (+127),Dennis Schroder,C1,2.5,4.44,1.94,77.6,OVER,OVER,10.5,0.8,MED,NORMAL,6|3|11|3|4|2|4,77,0.722,0.27,165,136,165,127,-155,0.471,0.529,0.996,0.4968,4.44,4.44,4.45,2.51,4
2026-04-23,New York Knicks (-117) @ Atlanta Hawks (-102),Miles McBride,C1,1.5,2.47,0.97,64.7,OVER,OVER,7.3,0.8,MED,NORMAL,2|1|2|2|1|2|0,74,0.55,0,120,-140,120,-102,-117,0.438,0.562,0.961,0.4643,2.56,2.56,2.09,1.57,3
2026-04-23,San Antonio Spurs (-129) @ Portland Trail Blazers (+110),Dylan Harper,C1,2.5,4.05,1.55,62,OVER,OVER,9,0.6,MED,NORMAL,3|4|4|6|1|2|2,70,0.917,0.32,140,134,140,110,-129,0.494,0.506,0.955,0.4614,4.16,4.16,3.59,2.13,5
2026-04-23,Detroit Pistons (-144) @ Orlando Magic (+120),Ausar Thompson,C1,2.5,3.9,1.4,56,OVER,OVER,8.3,0.6,MED,NORMAL,2|6|4|6|4|1|1,70,0.832,0.38,190,-105,190,120,-143.5,0.402,0.598,0.954,0.4649,3.88,3.88,3.97,2.25,6
