date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Stephon Castle,C1,6.5,7.52,1.02,15.7,OVER,OVER,8.5,0.6,LOW,NORMAL,11|8|7|6|6|9|6,44,1.409,0.4,125,110,125,-202.5,170,0.483,0.517,0.765,0.2885,7.6,7.6,7.2,3.32,5
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Jalen Brunson,C1,6.5,7.34,0.84,12.9,OVER,OVER,7.6,0.6,LOW,NORMAL,6|9|6|6|14|6|5,29,1.408,0.7,130,110,130,-202.5,170,0.477,0.523,0.725,0.2567,7.4,7.4,7.08,3.86,5
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Josh Hart,C1,4.5,4.03,-0.47,10.4,UNDER,UNDER,6.4,0.8,LOW,NORMAL,6|3|1|4|7|5|6,26,1.001,0.69,200,-124,-124,-202.5,170,0.376,0.624,0.681,0.1427,4.08,4.08,3.84,2.37,5
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Dylan Harper,C1,2.5,2.94,0.44,17.6,OVER,PASS,5.2,0.6,HIGH,NORMAL,6|3|2|2|3|4|3,78,0.449,0.48,185,101,185,-202.5,170,0.414,0.586,0.836,0.3737,3,3,2.69,1.8,4
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Julian Champagnie,C1,1.5,1.75,0.25,16.7,OVER,PASS,4.2,0.6,HIGH,NORMAL,1|2|2|2|1|2|1,77,0.17,0.39,126,-150,126,-202.5,170,0.424,0.576,0.798,0.3188,1.76,1.76,1.73,1.45,4
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Devin Vassell,C1,2.5,2.58,0.08,3.2,OVER,PASS,3.2,0.4,HIGH,NORMAL,2|1|2|3|4|2|3,70,0.41,0.27,130,-150,130,-202.5,170,0.42,0.58,0.577,0.1258,2.6,2.6,2.48,1.66,5
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),OG Anunoby,C1,1.5,1.97,0.47,31.3,OVER,PASS,5.5,0.8,MED,NORMAL,2|1|2|2|3|4|4,64,0.595,0.49,205,112,205,-202.5,170,0.41,0.59,0.785,0.3401,1.96,1.96,2,1.8,3
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Victor Wembanyama,C1,3.5,3.28,-0.22,6.3,UNDER,PASS,5.2,0.8,MED,NORMAL,3|6|3|5|1|2|2,44,0.622,0.36,136,-155,-155,-202.5,170,0.411,0.589,0.638,0.0384,3.32,3.32,3.11,2.01,5
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),De'Aaron Fox,C1,5.5,5.92,0.42,7.6,OVER,PASS,5.8,0.6,LOW,NORMAL,5|9|6|5|8|7|5,38,1.042,0.17,125,113,125,-202.5,170,0.486,0.514,0.657,0.1913,5.88,5.88,6.08,3.25,4
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Mikal Bridges,C1,2.5,2.7,0.2,8,OVER,PASS,3.6,0.4,MED,NORMAL,2|1|6|1|3|2|5,37,0.553,0.67,160,115,160,-202.5,170,0.453,0.547,0.641,0.2083,2.76,2.76,2.48,1.87,5
2026-05-31,New York Knicks (+170) @ San Antonio Spurs (-202),Karl-Anthony Towns,C1,4.5,4.98,0.48,10.7,OVER,PASS,5.5,0.6,LOW,NORMAL,7|7|10|5|1|7|3,26,1.44,0.77,175,-113,175,-202.5,170,0.407,0.593,0.631,0.2101,4.84,4.84,5.55,3.08,5
