date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-14,Washington Wizards (+1100) @ Boston Celtics (-2200),Sam Hauser,C1,3.5,4.6,1.1,31.4,OVER,OVER,7.8,0.8,HIGH,NORMAL,4|4|7|5|4|7|4,100,0.371,0.22,170,100,170,-2200,1100,0.426,0.574,0.998,0.4984,4.56,4.56,4.8,3.9,6
2026-03-14,Brooklyn Nets (+300) @ Philadelphia 76ers (-375),Adem Bona,C1,6.5,4.93,-1.57,24.2,UNDER,STRONG UNDER,10.2,0.8,HIGH,NORMAL,3|4|6|5|7|7|3,100,0.697,0.2,145,-111,-111,-375,300,0.437,0.563,0.988,0.4873,4.84,4.84,5.43,3.67,5
2026-03-14,Orlando Magic (+138) @ Miami Heat (-164),Jevon Carter,C1,2.5,1.6,-0.9,36,UNDER,UNDER,6.7,0.8,HIGH,NORMAL,3|3|2|2|2|0|2,97,0.335,0.15,130,-165,-165,-164,138,0.411,0.589,0.996,0.4947,1.56,1.56,1.83,2.38,4
2026-03-14,Brooklyn Nets (+300) @ Philadelphia 76ers (-375),Cameron Payne,C1,2.5,1.56,-0.94,37.6,UNDER,UNDER,6.3,0.6,HIGH,NORMAL,0|2|1|1|6|3|1,94,0.713,0.29,-105,-122,-122,-375,300,0.482,0.518,0.906,0.3957,1.5,1.5,1.92,2.57,3
2026-03-14,Sacramento Kings (+625) @ Los Angeles Clippers (-950),Russell Westbrook,C1,4.5,3.56,-0.94,20.9,UNDER,UNDER,7.4,0.8,HIGH,NORMAL,2|5|4|2|2|7|7,93,0.667,0.05,200,-134,-134,-950,625,0.368,0.632,0.921,0.4076,3.56,3.56,3.57,3.12,4
2026-03-14,Charlotte Hornets (+180) @ San Antonio Spurs (-215),Julian Champagnie,C1,4.5,5.3,0.8,17.8,OVER,OVER,6.3,0.6,HIGH,NORMAL,4|7|7|9|5|5|7,92,0.65,0.27,140,114,140,-215,180,0.471,0.529,0.891,0.4066,5.24,5.24,5.66,3.95,5
2026-03-14,Milwaukee Bucks (+275) @ Atlanta Hawks (-340),Zaccharie Risacher,C1,3.5,4.63,1.13,32.3,OVER,OVER,7.2,0.6,HIGH,NORMAL,9|6|6|5|4|3|9,90,0.608,0.41,140,118,140,-340,275,0.476,0.524,0.968,0.4726,4.64,4.64,4.59,3.47,6
2026-03-14,Washington Wizards (+1100) @ Boston Celtics (-2200),Trae Young,C1,1.5,2.04,0.54,36,OVER,OVER,6,0.8,HIGH,NORMAL,1|1|2|0|2|4|3,88,0.401,0.06,-164,125,-164,-2200,1100,0.583,0.417,0.911,0.3825,2.07,2.07,1.91,2.18,1
2026-03-14,Orlando Magic (+138) @ Miami Heat (-164),Norman Powell,C3,2.5,3.37,0.87,34.8,OVER,OVER,8.1,0.8,HIGH,NORMAL,3|4|0|3|2|6|3,87,0.639,0.34,165,125,165,-164,138,0.459,0.541,0.913,0.4301,3.41,3.41,3.18,5.07,4
2026-03-14,Brooklyn Nets (+300) @ Philadelphia 76ers (-375),Ben Saraf,C1,2.5,1.35,-1.15,46,UNDER,UNDER,7.6,0.8,HIGH,NORMAL,1|1|1|0|2|2|1,84,0.271,0.32,100,-122,-122,-375,300,0.476,0.524,1,0.5,1.36,1.36,1.32,2.1,3
2026-03-14,Milwaukee Bucks (+275) @ Atlanta Hawks (-340),Kevin Porter Jr.,C1,4.5,5.33,0.83,18.4,OVER,OVER,6.3,0.6,HIGH,NORMAL,2|7|8|6|6|4|7,83,0.504,0.41,175,-122,175,-340,275,0.398,0.602,0.95,0.4607,5.32,5.32,5.39,4.17,6
2026-03-14,Milwaukee Bucks (+275) @ Atlanta Hawks (-340),Myles Turner,C1,4.5,5.31,0.81,18,OVER,OVER,6.1,0.4,HIGH,NORMAL,7|4|3|3|0|9|4,82,0.755,0.48,190,-114,190,-340,275,0.393,0.607,0.858,0.3916,5.48,5.48,4.32,3.29,6
2026-03-14,Charlotte Hornets (+180) @ San Antonio Spurs (-215),Ryan Kalkbrenner,C1,4.5,5.15,0.65,14.4,OVER,OVER,6.4,0.6,HIGH,NORMAL,4|7|5|2|3|2|6,81,0.777,0.15,134,120,134,-215,180,0.485,0.515,0.799,0.3245,5.24,5.24,4.62,2.99,3
2026-03-14,Washington Wizards (+1100) @ Boston Celtics (-2200),Alex Sarr,C1,5.5,7.16,1.66,30.2,OVER,OVER,9.7,0.6,MED,NORMAL,6|9|6|12|4|6|4,80,1.391,0.07,190,-135,190,-2200,1100,0.375,0.625,0.884,0.4115,7.08,7.08,7.58,4.1,6
