date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-04-15,Portland Trail Blazers (+393) @ San Antonio Spurs (-536),Donovan Clingan,C1,1.5,2.1,0.6,40,OVER,OVER,6,0.8,HIGH,NORMAL,1|2|0|5|2|1|4,91,0.261,0.1,-150,131,-150,-536,393,0.581,0.419,0.977,0.4712,2.16,2.16,1.87,1.59,2
2026-04-15,Golden State Warriors (+183) @ Los Angeles Clippers (-216),Kawhi Leonard,C1,4.5,3.34,-1.16,25.8,UNDER,UNDER,8.7,0.8,HIGH,NORMAL,2|3|5|3|3|3|5,90,0.477,0.31,134,127,127,-216,183,0.492,0.508,0.992,0.4929,3.36,3.36,3.27,2.09,5
2026-04-15,Atlanta Hawks (+178) @ New York Knicks (-214),Mikal Bridges,C1,3.5,3.04,-0.46,13.1,UNDER,UNDER,6.1,0.8,HIGH,NORMAL,1|4|1|0|2|6|3,85,0.481,0.27,134,-155,-155,-214.5,178,0.413,0.587,0.831,0.2845,3.08,3.08,2.86,1.92,6
2026-04-15,Minnesota Timberwolves (+200) @ Denver Nuggets (-249),Anthony Edwards,C1,4.5,3.65,-0.85,18.9,UNDER,UNDER,7.8,0.8,HIGH,NORMAL,4|5|5|5|4|3|3,83,0.487,0.41,120,125,125,-249,200,0.506,0.494,0.96,0.464,3.6,3.6,3.84,2.54,6
2026-04-15,Houston Rockets (-224) @ Los Angeles Lakers (+183),Reed Sheppard,C1,2.5,4.03,1.53,61.2,OVER,OVER,9.1,0.6,MED,NORMAL,6|7|2|1|1|3|3,80,0.883,0.21,175,128,175,183,-224,0.453,0.547,0.958,0.467,4.2,4.2,3.34,1.88,6
2026-04-15,Golden State Warriors (+183) @ Los Angeles Clippers (-216),Gui Santos,C1,2.5,3.94,1.44,57.6,OVER,OVER,8.5,0.6,MED,NORMAL,1|4|3|4|1|6|2,77,0.636,0.04,215,-115,215,-216,183,0.372,0.628,0.988,0.4912,4,4,3.69,2.16,4
2026-04-15,Golden State Warriors (+183) @ Los Angeles Clippers (-216),Bennedict Mathurin,C1,1.5,2.34,0.84,56,OVER,OVER,6.8,0.8,MED,NORMAL,0|2|5|3|2|1|8,71,0.576,0.12,-115,-113,-115,-216,183,0.502,0.498,0.928,0.4226,2.32,2.32,2.42,1.81,2
2026-04-15,Orlando Magic (+106) @ Philadelphia 76ers (-126),Desmond Bane,C1,3.5,4.31,0.81,23.1,OVER,OVER,6.8,0.6,MED,NORMAL,2|5|4|1|6|4|1,70,0.667,0.32,150,111,150,-125.5,106,0.458,0.542,0.888,0.4067,4.4,4.4,3.96,2.31,5
2026-04-15,Minnesota Timberwolves (+200) @ Denver Nuggets (-249),Donte DiVincenzo,C1,3.5,2.93,-0.57,16.3,UNDER,UNDER,6.5,0.8,MED,NORMAL,1|1|3|4|2|2|3,69,0.531,0.18,205,-128,-128,-249,200,0.369,0.631,0.858,0.3381,3.04,3.04,2.48,1.83,6
2026-04-15,Toronto Raptors (+280) @ Cleveland Cavaliers (-354),Donovan Mitchell,C1,4.5,5.43,0.93,20.7,OVER,OVER,7.5,0.6,MED,NORMAL,4|6|5|6|3|6|4,66,0.994,0.39,145,122,145,-353.5,280,0.475,0.525,0.825,0.3522,5.52,5.52,5.08,2.72,6
