date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-08,New York Knicks (+100) @ Philadelphia 76ers (-120),Quentin Grimes,C1,2.5,3.46,0.96,38.4,OVER,OVER,7.2,0.8,HIGH,NORMAL,4|2|2|3|6|1|3,100,0.301,0.26,200,-114,200,-120,100,0.385,0.615,0.999,0.4992,3.52,3.52,3.11,2.63,6
2026-05-08,Detroit Pistons (+150) @ Cleveland Cavaliers (-178),Donovan Mitchell,C1,3.5,4.77,1.27,36.3,OVER,OVER,8.2,0.8,HIGH,NORMAL,5|6|5|5|3|4|6,100,0.473,0.05,140,128,140,-177.5,150,0.487,0.513,0.996,0.4966,4.76,4.76,4.8,3.52,6
2026-05-08,Oklahoma City Thunder (-382) @ Los Angeles Lakers (+300),Cason Wallace,C1,2.5,3.07,0.57,22.8,OVER,OVER,6,0.8,HIGH,NORMAL,2|4|6|1|4|3|2,99,0.149,0.18,185,100,185,300,-382.5,0.412,0.588,0.971,0.4777,3.04,3.04,3.23,2.97,5
2026-05-08,Detroit Pistons (+150) @ Cleveland Cavaliers (-178),Max Strus,C1,3.5,5.3,1.8,51.4,OVER,STRONG OVER,10.3,0.8,HIGH,NORMAL,6|7|4|5|8|5|3,97,0.616,0.17,130,118,130,-177.5,150,0.487,0.513,0.998,0.4982,5.3,5.3,5.29,3.95,4
2026-05-08,Oklahoma City Thunder (-382) @ Los Angeles Lakers (+300),Jake LaRavia,C1,2.5,3.66,1.16,46.4,OVER,OVER,8.1,0.8,HIGH,NORMAL,2|2|3|2|5|1|0,94,0.614,0.15,115,-142,115,300,-382.5,0.442,0.558,0.971,0.4729,3.76,3.76,3.12,2.85,3
2026-05-08,New York Knicks (+100) @ Philadelphia 76ers (-120),Mikal Bridges,C1,4.5,2.73,-1.77,39.3,UNDER,STRONG UNDER,10.3,0.8,HIGH,NORMAL,1|1|2|1|5|2|5,90,0.548,0.52,210,-104,-104,-120,100,0.388,0.612,0.999,0.499,2.8,2.8,2.3,2.65,6
2026-05-08,San Antonio Spurs (-200) @ Minnesota Timberwolves (+170),Devin Vassell,C1,3.5,4.65,1.15,32.9,OVER,OVER,8,0.8,HIGH,NORMAL,3|12|7|6|1|5|5,90,0.661,0.37,130,128,130,170,-200,0.498,0.502,0.959,0.4637,4.56,4.56,5.16,4.05,6
2026-05-08,New York Knicks (+100) @ Philadelphia 76ers (-120),Tyrese Maxey,C1,3.5,4.39,0.89,25.4,OVER,OVER,6.9,0.8,HIGH,NORMAL,4|2|10|2|11|3|3,90,0.679,0.41,140,123,140,-120,100,0.482,0.518,0.905,0.4186,4.36,4.36,4.53,3.6,6
2026-05-08,Oklahoma City Thunder (-382) @ Los Angeles Lakers (+300),Luke Kennard,C1,2.5,3.12,0.62,24.8,OVER,OVER,6.3,0.8,HIGH,NORMAL,6|6|3|3|3|5|1,87,0.329,0.42,200,-105,200,300,-382.5,0.394,0.606,0.97,0.4775,3.08,3.08,3.34,3.35,4
2026-05-08,San Antonio Spurs (-200) @ Minnesota Timberwolves (+170),Julian Champagnie,C1,4.5,5.42,0.92,20.4,OVER,OVER,6.9,0.6,HIGH,NORMAL,5|4|6|3|7|7|3,86,0.597,0.4,125,116,125,170,-200,0.49,0.51,0.938,0.4442,5.44,5.44,5.3,3.77,6
