date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Dean Wade,C1,3.5,4.27,0.77,22,OVER,OVER,6,0.6,HIGH,NORMAL,1|5|6|3|6|5|3,98,0.399,0.21,135,115,135,-135,114,0.478,0.522,0.973,0.4765,4.24,4.24,4.44,3.4,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Dylan Harper,C1,3.5,4.63,1.13,32.3,OVER,OVER,8,0.8,HIGH,NORMAL,4|7|10|5|11|2|3,90,0.717,0.37,150,120,150,-125,105,0.468,0.532,0.942,0.4517,4.48,4.48,5.49,4.46,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Jalen Williams,C1,3.5,4.4,0.9,25.7,OVER,OVER,6.4,0.6,HIGH,NORMAL,9|2|6|7|1|7|1,90,0.553,0.32,165,110,165,-125,105,0.442,0.558,0.948,0.4582,4.4,4.4,4.42,3.46,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Mikal Bridges,C1,3.5,2.72,-0.78,22.3,UNDER,UNDER,6.4,0.8,HIGH,NORMAL,5|2|5|3|4|5|3,88,0.446,0.6,124,128,128,-135,114,0.504,0.496,0.96,0.4644,2.68,2.68,2.98,3.29,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Jalen Brunson,C1,3.5,2.86,-0.64,18.3,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,2|1|1|5|4|5|3,82,0.533,0.59,140,130,130,-135,114,0.489,0.511,0.885,0.3983,2.88,2.88,2.76,3.07,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Luke Kornet,C1,2.5,5.04,2.54,101.6,OVER,OVER,13.1,0.8,MED,NORMAL,1|9|0|6|3|2|2,80,0.96,0.22,190,-112,190,-125,105,0.395,0.605,0.996,0.4969,5.2,5.2,4.16,3.38,5
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Mitchell Robinson,C1,6,7.31,1.31,21.8,OVER,OVER,8.5,0.4,MED,NORMAL,6|3|4|6|6|6|4,78,1.365,0.2,130,106,130,-135,114,0.472,0.528,0.831,0.3505,7.56,7.56,5.89,3.71,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Donovan Mitchell,C1,4.5,5.12,0.62,13.8,OVER,OVER,6,0.6,HIGH,NORMAL,10|5|4|4|6|5|4,76,0.677,0.42,165,-116,165,-135,114,0.413,0.587,0.82,0.3555,5.16,5.16,4.88,3.33,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Isaiah Hartenstein,C1,6.5,8.84,2.34,36,OVER,OVER,12.1,0.6,MED,NORMAL,9|9|9|10|2|13|8,70,1.401,0.41,200,108,200,-125,105,0.409,0.591,0.953,0.4648,8.92,8.92,8.39,4.89,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Jarrett Allen,C1,8.5,7.64,-0.86,10.1,UNDER,UNDER,8.9,0.8,MED,NORMAL,4|5|10|8|7|7|10,50,1.413,0.33,185,110,110,-135,114,0.424,0.576,0.729,0.2413,7.68,7.68,7.39,4.23,6
