date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Rudy Gobert,C1,1.5,2.15,0.65,43.3,OVER,OVER,6.2,0.8,HIGH,NORMAL,2|8|3|1|2|4|0,97,0.426,0.28,120,-130,120,164,-193,0.446,0.554,0.936,0.4413,2,2,2.74,2.19,4
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Caris LeVert,C1,2.5,1.78,-0.72,28.8,UNDER,UNDER,6.6,0.8,HIGH,NORMAL,3|2|0|0|1|0|3,94,0.461,0.19,149,-190,-190,-171,145,0.38,0.62,0.941,0.4144,1.96,1.96,1.07,1.2,3
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Jaylon Tyson,C1,0.5,1.97,1.47,294,OVER,OVER,9.5,0.8,HIGH,NORMAL,2|3|4|1|1|2|0,91,0.371,0.15,-123,-105,-123,-171,145,0.519,0.481,1,0.5,1.96,1.96,2,1.68,2
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Jalen Duren,C1,1.5,2.44,0.94,62.7,OVER,OVER,7.2,0.8,HIGH,NORMAL,2|1|3|4|1|1|2,90,0.395,0.51,-135,120,-135,-171,145,0.558,0.442,0.991,0.4894,2.52,2.52,2.12,1.7,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Dennis Schroder,C1,2.5,3.31,0.81,32.4,OVER,OVER,6.6,0.6,MED,NORMAL,2|1|1|3|5|2|0,80,0.724,0.04,190,-107,190,-171,145,0.4,0.6,0.868,0.3993,3.48,3.48,2.62,1.76,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Anthony Edwards,C1,4.5,3.1,-1.4,31.1,UNDER,UNDER,9.6,0.8,MED,NORMAL,3|0|3|0|6|2|2,80,0.524,0.29,134,125,125,164,-193,0.49,0.51,0.996,0.4964,3.2,3.2,2.7,1.69,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Victor Wembanyama,C1,3.5,3,-0.5,14.3,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,3|3|5|2|1|1|5,76,0.457,0.33,134,135,135,164,-193,0.501,0.499,0.863,0.3808,3.12,3.12,2.54,1.76,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Julius Randle,C1,4.5,3.61,-0.89,19.8,UNDER,UNDER,8.1,0.8,MED,NORMAL,6|5|2|2|0|3|1,65,0.854,0.49,210,108,108,164,-193,0.402,0.598,0.851,0.3565,3.76,3.76,3,1.76,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Naz Reid,C1,2.5,1.81,-0.69,27.6,UNDER,UNDER,6.3,0.8,MED,NORMAL,1|4|1|0|5|4|2,64,0.629,0.48,165,133,133,164,-193,0.468,0.532,0.864,0.3809,1.72,1.72,2.15,1.9,3
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Daniss Jenkins,C1,2.5,4.98,2.48,99.2,OVER,OVER,12.3,0.6,LOW,NORMAL,2|3|5|3|4|3|3,55,1.059,0.31,126,125,126,-171,145,0.499,0.501,0.99,0.491,5.28,5.28,3.8,2.27,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Stephon Castle,C1,6.5,7.59,1.09,16.8,OVER,OVER,9,0.6,LOW,NORMAL,8|5|5|4|12|4|6,55,1.538,0.25,135,-102,135,164,-193,0.457,0.543,0.761,0.292,7.84,7.84,6.61,3.01,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Dean Wade,C1,0.5,0.93,0.43,86,OVER,PASS,5.6,0.8,HIGH,NORMAL,1|0|1|1|0|0|0,97,0.362,0.15,-120,100,-120,-171,145,0.522,0.478,0.883,0.3713,1,1,0.63,1.04,4
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Jarrett Allen,C1,1.5,1.15,-0.35,23.3,UNDER,PASS,4.9,0.8,HIGH,NORMAL,1|1|2|1|3|1|1,97,0.225,0.06,165,171,171,-171,145,0.506,0.494,0.878,0.4033,1.12,1.12,1.27,1.47,4
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Max Strus,C1,1.5,2.07,0.57,38,OVER,PASS,5.9,0.8,HIGH,NORMAL,2|3|5|2|1|2|2,90,0.249,0.33,190,120,190,-171,145,0.431,0.569,0.971,0.4779,2.05,2.05,2.19,1.83,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Julian Champagnie,C1,1.5,1.7,0.2,13.3,OVER,PASS,4.5,0.8,HIGH,NORMAL,0|3|0|2|3|3|0,82,0.169,0.26,160,-168,160,164,-193,0.38,0.62,0.748,0.2952,1.68,1.68,1.76,1.69,4
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Tobias Harris,C1,1.5,2.25,0.75,50,OVER,PASS,5.5,0.4,MED,NORMAL,1|0|2|1|0|0|5,80,0.609,0.26,146,132,146,-171,145,0.485,0.515,0.891,0.4082,2.48,2.48,1.33,1.2,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Jaden McDaniels,C1,2.5,2.28,-0.22,8.8,UNDER,PASS,4.9,0.8,HIGH,NORMAL,1|3|2|4|2|0|2,78,0.359,0.15,130,-135,-135,164,-193,0.431,0.569,0.73,0.1828,2.28,2.28,2.27,1.69,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Duncan Robinson,C1,2.5,2.62,0.12,4.8,OVER,PASS,3.9,0.6,HIGH,NORMAL,1|3|3|2|3|4|1,72,0.266,0.21,146,-164,146,-171,145,0.396,0.604,0.655,0.2093,2.6,2.6,2.69,2.05,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Terrence Shannon Jr.,C1,1.5,1.28,-0.22,14.7,UNDER,PASS,4.6,0.8,HIGH,NORMAL,0|1|1|1|2|2|4,71,0.469,0.39,190,120,120,164,-193,0.431,0.569,0.68,0.2067,1.24,1.24,1.43,1.4,3
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Donovan Mitchell,C1,3.5,4.09,0.59,16.9,OVER,PASS,5.7,0.4,MED,NORMAL,3|2|1|2|3|4|2,70,0.908,0.27,180,-108,180,-171,145,0.408,0.592,0.742,0.2993,4.32,4.32,3.17,1.76,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Devin Vassell,C1,2.5,2.72,0.22,8.8,OVER,PASS,4.3,0.6,HIGH,NORMAL,3|2|3|4|3|3|2,68,0.274,0.32,130,-154,130,164,-193,0.418,0.582,0.768,0.2948,2.72,2.72,2.73,1.97,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Ayo Dosunmu,C1,3.5,3.67,0.17,4.9,OVER,PASS,4.1,0.4,MED,NORMAL,9|1|4|0|5|3|4,52,0.707,0.27,165,110,165,164,-193,0.442,0.558,0.595,0.1748,3.8,3.8,3.16,1.83,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Ausar Thompson,C1,3.5,3.69,0.19,5.4,OVER,PASS,4.4,0.6,MED,NORMAL,6|6|4|5|2|5|1,43,0.501,0.39,130,-156,130,-171,145,0.416,0.584,0.648,0.1886,3.68,3.68,3.71,2.55,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Dylan Harper,C1,3.5,3.34,-0.16,4.6,UNDER,PASS,2.5,0.4,MED,NORMAL,1|1|4|5|1|1|2,39,0.772,0.31,120,-146,-146,164,-193,0.434,0.566,0.582,0,3.52,3.52,2.61,1.76,4
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Evan Mobley,C1,3.5,3.54,0.04,1.1,OVER,PASS,4,0.6,MED,NORMAL,1|3|4|5|4|4|5,37,0.579,0.42,110,-130,110,-171,145,0.457,0.543,0.528,0.0495,3.52,3.52,3.61,2.33,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),James Harden,C1,6.5,6.77,0.27,4.2,OVER,PASS,5.4,0.4,LOW,NORMAL,5|9|3|7|3|7|11,36,1.414,0.19,130,116,130,-171,145,0.484,0.516,0.576,0.1249,6.92,6.92,6.15,2.97,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Cade Cunningham,C1,9.5,9.07,-0.43,4.5,UNDER,PASS,7.8,0.8,LOW,NORMAL,5|3|12|7|10|10|6,27,1.739,0.58,115,114,114,-171,145,0.499,0.501,0.598,0.1227,9.32,9.32,8.08,3.98,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),De'Aaron Fox,C1,5.5,5.58,0.08,1.5,OVER,PASS,4.3,0.4,LOW,NORMAL,7|9|6|2|5|3|5,22,1.005,0.44,150,-107,150,164,-193,0.436,0.564,0.532,0.11,5.68,5.68,5.2,2.67,5
