date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-04-20,Toronto Raptors (+300) @ Cleveland Cavaliers (-375),Immanuel Quickley,C1,2.5,3.67,1.17,46.8,OVER,OVER,8.1,0.8,HIGH,NORMAL,1|2|4|3|4|3|2,100,0.329,0.18,130,136,130,-375,300,0.506,0.494,1,0.5,3.72,3.72,3.36,2.98,6
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Keldon Johnson,C1,3.5,4.69,1.19,34,OVER,OVER,8.1,0.8,HIGH,NORMAL,6|2|9|8|6|6|7,100,0.733,0.13,135,128,135,-658.5,472.5,0.492,0.508,0.948,0.4547,4.6,4.6,5.18,4.01,5
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Devin Vassell,C1,3.5,4.42,0.92,26.3,OVER,OVER,6.4,0.6,HIGH,NORMAL,10|5|4|8|2|4|3,100,0.657,0,116,-140,116,-658.5,472.5,0.442,0.558,0.919,0.4246,4.36,4.36,4.75,3.44,5
2026-04-20,Philadelphia 76ers (+575) @ Boston Celtics (-900),Quentin Grimes,C1,2.5,3.57,1.07,42.8,OVER,OVER,7.6,0.8,HIGH,NORMAL,3|2|2|3|3|4|4,97,0.411,0.07,165,112,165,-900,575,0.444,0.556,0.995,0.496,3.64,3.64,3.16,2.63,4
2026-04-20,Houston Rockets (-189) @ Los Angeles Lakers (+159),Reed Sheppard,C1,2.5,3.43,0.93,37.2,OVER,OVER,6.6,0.6,HIGH,NORMAL,2|0|5|0|3|4|1,94,0.401,0.18,-102,-123,-102,159,-189,0.478,0.522,0.99,0.4899,3.52,3.52,2.93,2.5,3
2026-04-20,Toronto Raptors (+300) @ Cleveland Cavaliers (-375),Max Strus,C1,3.5,5.34,1.84,52.6,OVER,OVER,9.8,0.6,HIGH,NORMAL,3|5|7|2|4|5|3,90,0.768,0.3,200,-125,200,-375,300,0.375,0.625,0.992,0.494,5.42,5.42,4.92,3.46,6
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Dylan Harper,C1,2.5,3.52,1.02,40.8,OVER,OVER,7.7,0.8,HIGH,NORMAL,2|3|3|6|4|3|4,90,0.201,0.35,190,-110,190,-658.5,472.5,0.397,0.603,1,0.5,3.52,3.52,3.51,3.16,5
2026-04-20,Toronto Raptors (+300) @ Cleveland Cavaliers (-375),Dean Wade,C1,3.5,4.35,0.85,24.3,OVER,OVER,6.4,0.6,HIGH,NORMAL,2|7|5|1|4|3|3,90,0.468,0.4,165,100,165,-375,300,0.43,0.57,0.965,0.4719,4.4,4.4,4.07,3.25,6
2026-04-20,Portland Trail Blazers (+472) @ San Antonio Spurs (-658),Julian Champagnie,C1,4.5,5.57,1.07,23.8,OVER,OVER,7.3,0.6,HIGH,NORMAL,8|5|9|4|7|4|5,90,0.623,0.38,185,100,185,-658.5,472.5,0.412,0.588,0.957,0.4669,5.56,5.56,5.61,3.86,5
2026-04-20,Phoenix Suns (+1040) @ Oklahoma City Thunder (-2000),Devin Booker,C1,4.5,3.44,-1.06,23.6,UNDER,UNDER,7.8,0.8,HIGH,NORMAL,5|3|4|5|1|6|6,90,0.397,0.41,200,-134,-134,-2000,1040.5,0.368,0.632,0.996,0.4953,3.44,3.44,3.46,3.27,5
