date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Alex Caruso,C1,2.5,1.85,-0.65,26,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,2|4|2|1|1|5|1,90,0.199,0.39,154,150,150,-125,105,0.496,0.504,0.985,0.4875,1.8,1.8,2.03,1.86,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Dennis Schroder,C1,2.5,3.24,0.74,29.6,OVER,OVER,6.2,0.6,MED,NORMAL,2|0|5|3|3|5|3,80,0.55,0.01,205,100,205,-135,114,0.396,0.604,0.911,0.4338,3.28,3.28,3.09,1.93,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Dean Wade,C1,1.5,0.82,-0.68,45.3,UNDER,UNDER,6.1,0.8,MED,NORMAL,0|0|0|0|1|3|3,77,0.532,0.21,160,-169,-169,-135,114,0.38,0.62,0.899,0.3642,0.84,0.84,0.73,1.1,4
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Josh Hart,C1,4.5,3.8,-0.7,15.6,UNDER,UNDER,7.2,0.8,MED,NORMAL,2|6|6|3|1|4|7,58,0.596,0.56,110,-124,-124,-135,114,0.462,0.538,0.88,0.3656,3.8,3.8,3.79,2.43,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Jalen Williams,C1,3.5,5.39,1.89,54,OVER,OVER,10.3,0.6,LOW,NORMAL,8|7|6|6|4|3|0,55,1.224,0.32,150,110,150,-125,105,0.457,0.543,0.939,0.4492,5.44,5.44,5.18,2.78,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Stephon Castle,C1,6.5,7.75,1.25,19.2,OVER,OVER,9.3,0.6,LOW,NORMAL,12|4|6|6|11|8|7,49,1.584,0.36,165,110,165,-125,105,0.442,0.558,0.785,0.3273,7.92,7.92,7.06,3.43,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),James Harden,C1,5.5,6.5,1,18.2,OVER,OVER,8.2,0.6,LOW,NORMAL,7|11|6|4|6|3|2,47,1.362,0.5,125,111,125,-135,114,0.484,0.516,0.769,0.2921,6.64,6.64,5.93,2.9,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Karl-Anthony Towns,C1,4.5,5.28,0.78,17.3,OVER,OVER,6.3,0.6,LOW,NORMAL,10|6|7|7|10|5|1,46,1.392,0.38,125,130,125,-135,114,0.505,0.495,0.712,0.2408,5.08,5.08,6.07,3.5,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Luguentz Dort,C1,1.5,1.15,-0.35,23.3,UNDER,PASS,5,0.8,HIGH,NORMAL,4|2|0|0|1|3|3,97,0.407,0.22,165,-208,-208,-125,105,0.358,0.642,0.805,0.1997,1.12,1.12,1.25,1.36,4
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Cason Wallace,C1,1.5,2.09,0.59,39.3,OVER,PASS,5.9,0.8,HIGH,NORMAL,2|4|1|0|0|4|4,90,0.339,0.32,165,135,165,-125,105,0.47,0.53,0.959,0.4671,2.12,2.12,1.96,1.57,5
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Jarrett Allen,C1,1.5,1.16,-0.34,22.7,UNDER,PASS,5,0.8,HIGH,NORMAL,1|1|1|1|1|3|0,89,0.12,0.33,130,-150,-150,-135,114,0.42,0.58,0.871,0.3388,1.12,1.12,1.3,1.3,5
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Chet Holmgren,C1,1.5,1.3,-0.2,13.3,UNDER,PASS,4.5,0.8,HIGH,NORMAL,1|3|1|0|0|2|1,85,0.113,0.09,150,-150,-150,-125,105,0.4,0.6,0.748,0.185,1.32,1.32,1.23,1.36,6
2026-05-23,Oklahoma City Thunder (+105) @ San Antonio Spurs (-125),Isaiah Hartenstein,C1,2.5,2.96,0.46,18.4,OVER,PASS,5.3,0.6,HIGH,NORMAL,4|1|2|5|2|3|4,83,0.411,0.41,110,-129,110,-125,105,0.458,0.542,0.868,0.374,3.04,3.04,2.62,1.86,6
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Sam Merrill,C1,1.5,1.85,0.35,23.3,OVER,PASS,4.6,0.6,HIGH,NORMAL,0|2|1|1|2|2|0,78,0.276,0.39,145,-192,145,-135,114,0.383,0.617,0.878,0.3969,1.92,1.92,1.59,1.37,1
2026-05-23,New York Knicks (+114) @ Cleveland Cavaliers (-135),Max Strus,C1,1.5,1.79,0.29,19.3,OVER,PASS,4.4,0.6,HIGH,NORMAL,2|2|1|0|2|1|3,75,0.252,0.39,-135,104,-135,-135,114,0.54,0.46,0.833,0.3038,1.84,1.84,1.6,1.23,2
