date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Evan Mobley,C3,2.5,3.35,0.85,34,OVER,OVER,7.3,0.8,HIGH,NORMAL,4|4|4|5|4|7|2,100,0.452,0.18,140,133,140,120,-140,0.493,0.507,0.97,0.4743,3.2,3.2,3.94,3.96,5
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Sam Merrill,C2,2.5,1.67,-0.83,33.2,UNDER,UNDER,6.7,0.8,HIGH,NORMAL,0|2|3|2|0|3|4,100,0.358,0,152,146,146,120,-140,0.494,0.506,0.99,0.4916,1.62,1.62,1.87,2.08,5
2026-03-03,Memphis Grizzlies (+560) @ Minnesota Timberwolves (-850),Jaden McDaniels,C2,2.5,1.7,-0.8,32,UNDER,UNDER,6.4,0.8,HIGH,NORMAL,0|2|1|3|1|2|0,100,0.348,0.18,165,115,115,-850,560,0.448,0.552,0.989,0.4897,1.73,1.73,1.62,2.21,5
2026-03-03,Brooklyn Nets (+525) @ Miami Heat (-750),Day'Ron Sharpe,C3,2.5,1.64,-0.86,34.4,UNDER,UNDER,6.1,0.6,HIGH,NORMAL,3|5|2|1|2|2|4,97,0.428,0.09,147,-188,-188,-750,525,0.383,0.617,0.978,0.4683,1.56,1.56,1.94,2.55,4
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Tobias Harris,C3,1.5,2.65,1.15,76.7,OVER,OVER,8.5,0.8,HIGH,NORMAL,3|4|4|2|2|3|1,91,0.325,0.21,-130,110,-130,120,-140,0.543,0.457,1,0.5,2.66,2.66,2.61,2.95,2
2026-03-03,Phoenix Suns (-380) @ Sacramento Kings (+300),DeMar DeRozan,C4,3.5,4.91,1.41,40.3,OVER,OVER,9.4,0.8,HIGH,NORMAL,8|3|7|2|4|8|5,90,0.361,0.38,170,-130,170,300,-380,0.396,0.604,1,0.5,4.89,4.89,4.97,5,5
2026-03-03,Washington Wizards (+725) @ Orlando Magic (-1200),Anthony Black,C2,3.5,2.38,-1.12,32,UNDER,UNDER,7.7,0.8,HIGH,NORMAL,2|3|4|2|2|7|2,90,0.492,0.37,145,120,120,-1200,725,0.473,0.527,0.989,0.4899,2.25,2.25,2.9,2.95,5
2026-03-03,New Orleans Pelicans (+275) @ Los Angeles Lakers (-345),Deandre Ayton,C3,0.5,1.72,1.22,244,OVER,OVER,9.1,0.8,HIGH,NORMAL,3|2|2|2|4|2|0,88,0.424,0.28,100,-135,100,-345,275,0.465,0.535,0.998,0.498,1.64,1.64,2.03,2.92,1
2026-03-03,Dallas Mavericks (+476) @ Charlotte Hornets (-650),Daniel Gafford,C3,0.5,1.49,0.99,198,OVER,OVER,8.2,0.8,HIGH,NORMAL,2|2|0|0|3|1|1,88,0.36,0,-210,155,-210,-650,476,0.633,0.367,0.997,0.4953,1.49,1.49,1.46,2.44,1
2026-03-03,New York Knicks (-140) @ Toronto Raptors (+120),Jakob Poeltl,C3,1.5,2.63,1.13,75.3,OVER,OVER,8.3,0.8,HIGH,NORMAL,2|3|2|1|3|2|2,88,0.135,0.09,-185,135,-185,120,-140,0.604,0.396,1,0.5,2.67,2.67,2.47,2.53,1
2026-03-03,Phoenix Suns (-380) @ Sacramento Kings (+300),Oso Ighodaro,C1,2.5,1.17,-1.33,53.2,UNDER,UNDER,8.7,0.8,HIGH,NORMAL,1|1|3|0|2|2|3,88,0.423,0.26,-114,-114,-114,300,-380,0.5,0.5,0.999,0.4989,1.13,1.13,1.32,1.18,1
2026-03-03,Oklahoma City Thunder (-425) @ Chicago Bulls (+330),Guerschon Yabusele,C2,1.5,2.18,0.68,45.3,OVER,OVER,6.6,0.8,HIGH,NORMAL,5|3|4|1|3|3|4,88,0.419,0.08,-118,-115,-118,330,-425,0.503,0.497,0.948,0.4433,2.09,2.09,2.55,2.64,1
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Jaylon Tyson,C1,1.5,0.83,-0.67,44.7,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,0|0|1|0|0|1|4,88,0.348,0,-156,120,120,120,-140,0.573,0.427,0.973,0.4752,0.87,0.87,0.69,0.8,1
2026-03-03,Brooklyn Nets (+525) @ Miami Heat (-750),Bam Adebayo,C3,3.5,4.14,0.64,18.3,OVER,OVER,6,0.8,HIGH,NORMAL,5|5|6|5|5|3|4,82,0.297,0.5,152,-165,152,-750,525,0.389,0.611,0.984,0.4867,4.13,4.13,4.2,3.58,5
2026-03-03,New York Knicks (-140) @ Toronto Raptors (+120),Brandon Ingram,C4,3.5,5.62,2.12,60.6,OVER,OVER,12.1,0.8,MED,NORMAL,6|7|8|4|7|3|3,80,0.532,0.17,165,102,165,120,-140,0.433,0.567,1,0.5,5.59,5.59,5.75,5.44,5
2026-03-03,Brooklyn Nets (+525) @ Miami Heat (-750),Pelle Larsson,C1,3.5,1.4,-2.1,60,UNDER,UNDER,11.3,0.8,MED,NORMAL,1|4|5|4|3|3|2,80,0.679,0.21,150,115,115,-750,525,0.462,0.538,0.999,0.4991,1.17,1.17,2.32,1.9,5
2026-03-03,Phoenix Suns (-380) @ Sacramento Kings (+300),Collin Gillespie,C1,4.5,1.99,-2.51,55.8,UNDER,UNDER,12.2,0.8,MED,NORMAL,4|0|4|4|4|2|3,80,0.674,0.18,200,-130,-130,300,-380,0.371,0.629,1,0.5,1.82,1.82,2.67,1.61,5
2026-03-03,Washington Wizards (+725) @ Orlando Magic (-1200),Desmond Bane,C4,3.5,5.37,1.87,53.4,OVER,OVER,10.9,0.8,MED,NORMAL,3|5|6|3|3|9|1,80,0.58,0.29,135,121,135,-1200,725,0.485,0.515,0.999,0.4991,5.44,5.44,5.12,4.53,5
2026-03-03,Washington Wizards (+725) @ Orlando Magic (-1200),Jalen Suggs,C4,5.5,2.98,-2.52,45.8,UNDER,UNDER,12.3,0.8,MED,NORMAL,5|2|3|2|3|1|3,80,0.6,0.08,135,102,102,-1200,725,0.462,0.538,1,0.5,3.04,3.04,2.76,4.37,5
2026-03-03,Dallas Mavericks (+476) @ Charlotte Hornets (-650),Max Christie,C2,2.5,1.43,-1.07,42.8,UNDER,UNDER,7.4,0.8,MED,NORMAL,0|0|1|2|3|2|2,80,0.533,0.25,116,-145,-145,-650,476,0.439,0.561,0.978,0.4731,1.42,1.42,1.48,1.99,5
2026-03-03,New Orleans Pelicans (+275) @ Los Angeles Lakers (-345),Marcus Smart,C2,2.5,3.55,1.05,42,OVER,OVER,7.2,0.6,MED,NORMAL,7|4|3|1|2|2|0,80,0.794,0.07,130,140,130,-345,275,0.511,0.489,0.907,0.4177,3.68,3.68,3.04,2.28,5
2026-03-03,Memphis Grizzlies (+560) @ Minnesota Timberwolves (-850),Donte DiVincenzo,C4,4.5,3.04,-1.46,32.4,UNDER,UNDER,8.5,0.8,MED,NORMAL,3|2|1|2|4|4|2,80,0.542,0.21,160,100,100,-850,560,0.435,0.565,0.996,0.496,3.09,3.09,2.82,4.35,5
2026-03-03,New York Knicks (-140) @ Toronto Raptors (+120),Jalen Brunson,C4,5.5,7.03,1.53,27.8,OVER,OVER,9.4,0.8,MED,NORMAL,6|7|10|6|10|5|2,80,0.536,0.11,155,-105,155,120,-140,0.434,0.566,0.998,0.4984,7.04,7.04,6.98,6.09,5
2026-03-03,Memphis Grizzlies (+560) @ Minnesota Timberwolves (-850),Ty Jerome,C2,4.5,3.32,-1.18,26.2,UNDER,UNDER,8.5,0.8,MED,NORMAL,6|5|3|3|2|5|6,80,0.577,0.24,122,-145,-145,-850,560,0.432,0.568,0.98,0.4755,3.3,3.3,3.4,2.58,5
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Jalen Duren,C3,1.5,2.75,1.25,83.3,OVER,OVER,8.9,0.8,MED,NORMAL,3|3|6|6|2|5|2,77,0.71,0.15,170,134,170,120,-140,0.464,0.536,0.961,0.469,2.57,2.57,3.51,3.45,4
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Duncan Robinson,C2,1.5,2.42,0.92,61.3,OVER,OVER,7.3,0.8,MED,NORMAL,2|0|3|1|2|0|2,77,0.523,0.01,-130,116,-130,120,-140,0.55,0.45,0.961,0.4551,2.6,2.6,1.73,1.79,4
2026-03-03,Oklahoma City Thunder (-425) @ Chicago Bulls (+330),Matas Buzelis,C2,2.5,1.13,-1.37,54.8,UNDER,UNDER,8.3,0.8,MED,NORMAL,0|1|1|5|0|4|1,77,0.582,0.28,146,140,140,330,-425,0.494,0.506,0.991,0.4923,0.99,0.99,1.72,2.29,4
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Jarrett Allen,C3,1.5,2.3,0.8,53.3,OVER,OVER,7.4,0.8,MED,NORMAL,0|3|4|3|1|2|1,77,0.551,0.16,170,133,170,120,-140,0.463,0.537,0.927,0.442,2.32,2.32,2.21,3.17,4
2026-03-03,Dallas Mavericks (+476) @ Charlotte Hornets (-650),Brandon Williams,C1,4.5,2.15,-2.35,52.2,UNDER,UNDER,11.8,0.8,MED,NORMAL,5|4|3|6|3|3|0,77,0.797,0.2,175,-114,-114,-650,476,0.406,0.594,0.998,0.4979,1.9,1.9,3.15,2.08,4
2026-03-03,San Antonio Spurs (-310) @ Philadelphia 76ers (+252),Devin Vassell,C4,2.5,3.34,0.84,33.6,OVER,OVER,7.6,0.8,MED,NORMAL,3|3|0|3|2|2|3,77,0.603,0.16,130,-150,130,252,-310,0.42,0.58,0.918,0.4275,3.49,3.49,2.73,3.94,4
2026-03-03,Memphis Grizzlies (+560) @ Minnesota Timberwolves (-850),Julius Randle,C4,5.5,4.74,-0.76,13.8,UNDER,UNDER,6.6,0.8,HIGH,NORMAL,7|4|4|6|5|3|5,76,0.319,0.48,210,-145,-145,-850,560,0.353,0.647,0.991,0.489,4.8,4.8,4.52,5.01,5
2026-03-03,Oklahoma City Thunder (-425) @ Chicago Bulls (+330),Jaylin Williams,C1,4.5,2.16,-2.34,52,UNDER,UNDER,11.8,0.8,MED,NORMAL,2|2|0|2|2|10|0,74,0.741,0.22,-114,105,105,330,-425,0.522,0.478,0.999,0.499,2,2,2.82,1.89,3
2026-03-03,New Orleans Pelicans (+275) @ Los Angeles Lakers (-345),Zion Williamson,C3,2.5,5.09,2.59,103.6,OVER,OVER,13.2,0.8,MED,NORMAL,6|3|3|12|5|3|8,70,0.67,0.59,132,134,132,-345,275,0.502,0.498,1,0.5,5.08,5.08,5.11,3.9,5
2026-03-03,Oklahoma City Thunder (-425) @ Chicago Bulls (+330),Cason Wallace,C2,5.5,2.09,-3.41,62,UNDER,UNDER,14.2,0.8,MED,NORMAL,2|3|8|4|2|0|1,70,0.709,0.43,135,105,105,330,-425,0.466,0.534,1,0.5,1.96,1.96,2.59,2.86,5
2026-03-03,Phoenix Suns (-380) @ Sacramento Kings (+300),Jalen Green,C4,2.5,3.52,1.02,40.8,OVER,OVER,8.3,0.8,MED,NORMAL,5|2|5|5|3|3|2,70,0.504,0.38,110,106,110,300,-380,0.495,0.505,0.979,0.48,3.5,3.5,3.59,4.5,5
2026-03-03,Oklahoma City Thunder (-425) @ Chicago Bulls (+330),Isaiah Joe,C2,2.5,1.59,-0.91,36.4,UNDER,UNDER,6.4,0.6,MED,NORMAL,1|1|2|1|3|9|1,70,0.914,0.42,118,-141,-141,330,-425,0.439,0.561,0.84,0.3072,1.44,1.44,2.2,2.79,5
2026-03-03,Dallas Mavericks (+476) @ Charlotte Hornets (-650),Khris Middleton,C2,3.5,4.62,1.12,32,OVER,OVER,7.8,0.6,MED,NORMAL,0|8|4|0|0|5|2,70,0.967,0.36,130,-145,130,-650,476,0.424,0.576,0.877,0.3912,4.84,4.84,3.77,2.62,5
2026-03-03,Phoenix Suns (-380) @ Sacramento Kings (+300),Russell Westbrook,C3,4.5,5.21,0.71,15.8,OVER,OVER,6.4,0.6,MED,NORMAL,7|6|2|4|4|4|6,69,0.846,0.2,150,103,150,300,-380,0.448,0.552,0.799,0.3325,5.33,5.33,4.73,3.39,5
2026-03-03,Phoenix Suns (-380) @ Sacramento Kings (+300),Mark Williams,C3,0.5,2.13,1.63,326,OVER,STRONG OVER,10.5,0.8,HIGH,NORMAL,4|5|1|1|2|2|2,68,0.296,0.76,-135,100,-135,300,-380,0.535,0.465,1,0.5,2.08,2.08,2.34,2.75,1
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Caris LeVert,C2,2.5,4.13,1.63,65.2,OVER,OVER,9.7,0.8,MED,NORMAL,0|5|3|6|0|5|4,68,0.599,0.2,-110,-118,-110,120,-140,0.492,0.508,0.997,0.4968,4.25,4.25,3.63,2.72,1
2026-03-03,Phoenix Suns (-380) @ Sacramento Kings (+300),Grayson Allen,C2,3.5,2.48,-1.02,29.1,UNDER,UNDER,7.5,0.8,MED,NORMAL,3|1|1|1|1|6|5,67,0.727,0.3,150,102,102,300,-380,0.447,0.553,0.92,0.4208,2.6,2.6,2.02,2.28,4
2026-03-03,Detroit Pistons (-140) @ Cleveland Cavaliers (+120),Cade Cunningham,C4,9.5,8.17,-1.33,14,UNDER,UNDER,10.1,0.8,MED,NORMAL,8|11|6|4|5|8|12,66,0.963,0.01,200,101,101,120,-140,0.401,0.599,0.916,0.4164,8.32,8.32,7.57,5.64,5
2026-03-03,Brooklyn Nets (+525) @ Miami Heat (-750),Davion Mitchell,C2,5.5,3.78,-1.72,31.3,UNDER,UNDER,10.4,0.8,LOW,NORMAL,7|7|5|9|8|3|8,65,1.425,0.24,125,116,116,-750,525,0.49,0.51,0.886,0.3939,3.37,3.37,5.39,3.62,5
2026-03-03,Oklahoma City Thunder (-425) @ Chicago Bulls (+330),Tre Jones,C2,4.5,5.67,1.17,26,OVER,OVER,7.1,0.6,LOW,NORMAL,5|8|6|6|12|9|7,65,1.558,0.14,135,109,135,330,-425,0.471,0.529,0.774,0.3033,5.43,5.43,6.64,4.44,5
2026-03-03,New Orleans Pelicans (+275) @ Los Angeles Lakers (-345),Dejounte Murray,C4,5.5,6.83,1.33,24.2,OVER,OVER,8.6,0.8,LOW,NORMAL,7|6|11|7|8|6|0,65,1.147,0.05,180,-133,180,-345,275,0.385,0.615,0.877,0.4043,6.76,6.76,7.12,5.96,5
2026-03-03,San Antonio Spurs (-310) @ Philadelphia 76ers (+252),Andre Drummond,C3,1.5,0.71,-0.79,52.7,UNDER,UNDER,6.4,0.6,MED,NORMAL,5|2|1|3|2|0|1,64,0.683,0.56,125,-145,-145,252,-310,0.429,0.571,0.876,0.3481,0.59,0.59,1.18,2.62,3
2026-03-03,New York Knicks (-140) @ Toronto Raptors (+120),Mikal Bridges,C4,3.5,3.95,0.45,12.9,OVER,OVER,6,0.8,MED,NORMAL,3|5|4|4|7|8|0,64,0.731,0.13,155,102,155,120,-140,0.442,0.558,0.731,0.2787,3.71,3.71,4.92,5.37,5
