date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-11,Oklahoma City Thunder (-560) @ Los Angeles Lakers (+420),Cason Wallace,C1,1.5,2.62,1.12,74.7,OVER,OVER,7.9,0.8,HIGH,NORMAL,2|2|2|4|2|4|1,94,0.258,0.28,190,118,190,420,-560,0.429,0.571,1,0.5,2.64,2.64,2.52,1.92,3
2026-05-11,Detroit Pistons (+140) @ Cleveland Cavaliers (-165),Ausar Thompson,C1,2.5,3.63,1.13,45.2,OVER,OVER,7.7,0.8,HIGH,NORMAL,1|6|6|4|5|2|5,90,0.438,0.34,140,136,140,-165,140,0.496,0.504,0.995,0.4957,3.6,3.6,3.73,2.62,5
2026-05-11,Detroit Pistons (+140) @ Cleveland Cavaliers (-165),Dennis Schroder,C1,2.5,3.32,0.82,32.8,OVER,OVER,6.7,0.6,MED,NORMAL,0|2|1|1|3|5|2,80,0.806,0,205,102,205,-165,140,0.398,0.602,0.846,0.3854,3.48,3.48,2.69,1.75,5
2026-05-11,Oklahoma City Thunder (-560) @ Los Angeles Lakers (+420),Isaiah Hartenstein,C1,2.5,3.19,0.69,27.6,OVER,OVER,6.2,0.6,MED,NORMAL,2|2|1|3|4|1|2,80,0.586,0.23,175,120,175,420,-560,0.444,0.556,0.88,0.4057,3.36,3.36,2.51,1.71,5
2026-05-11,Oklahoma City Thunder (-560) @ Los Angeles Lakers (+420),Alex Caruso,C1,2.5,1.78,-0.72,28.8,UNDER,UNDER,6.5,0.8,HIGH,NORMAL,1|1|1|1|2|4|2,78,0.34,0.39,150,-196,-196,420,-560,0.377,0.623,0.983,0.4748,1.8,1.8,1.68,1.57,1
2026-05-11,Minnesota Timberwolves (+328) @ San Antonio Spurs (-422),Dylan Harper,C1,2.5,3.55,1.05,42,OVER,OVER,7.5,0.6,MED,NORMAL,3|1|1|4|5|1|1,77,0.68,0.22,140,131,140,-422.5,327.5,0.49,0.51,0.939,0.4477,3.72,3.72,2.86,1.76,4
2026-05-11,Minnesota Timberwolves (+328) @ San Antonio Spurs (-422),Anthony Edwards,C1,4.5,3.27,-1.23,27.3,UNDER,UNDER,9,0.8,MED,NORMAL,2|3|0|3|0|6|2,77,0.509,0.23,210,-130,-130,-422.5,327.5,0.363,0.637,0.992,0.4908,3.36,3.36,2.9,1.76,4
2026-05-11,Oklahoma City Thunder (-560) @ Los Angeles Lakers (+420),Marcus Smart,C1,3.5,4.22,0.72,20.6,OVER,OVER,6.2,0.6,MED,NORMAL,10|5|2|1|7|5|3,66,0.986,0.41,150,114,150,420,-560,0.461,0.539,0.767,0.3058,4.12,4.12,4.62,2.34,5
2026-05-11,Detroit Pistons (+140) @ Cleveland Cavaliers (-165),Daniss Jenkins,C1,3.5,5.12,1.62,46.3,OVER,OVER,9.9,0.6,LOW,NORMAL,4|2|3|5|3|4|3,65,1.13,0.26,125,136,125,-165,140,0.512,0.488,0.924,0.4316,5.44,5.44,3.83,2.2,5
2026-05-11,Detroit Pistons (+140) @ Cleveland Cavaliers (-165),Donovan Mitchell,C1,4.5,4.09,-0.41,9.1,UNDER,UNDER,6.4,0.8,MED,NORMAL,3|3|2|1|2|3|4,59,0.984,0.03,122,122,122,-165,140,0.5,0.5,0.662,0.1925,4.32,4.32,3.17,1.68,5
