date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-16,Portland Trail Blazers (-450) @ Brooklyn Nets (+340),Danny Wolf,C1,3.5,2.69,-0.81,23.1,UNDER,UNDER,7.2,0.8,HIGH,NORMAL,5|2|4|2|2|2|2,97,0.409,0.17,132,-165,-165,340,-450,0.409,0.591,0.976,0.4682,2.72,2.72,2.57,1.68,4
2026-03-16,Los Angeles Lakers (+120) @ Houston Rockets (-144),Tari Eason,C1,2.5,1.79,-0.71,28.4,UNDER,UNDER,6.6,0.8,HIGH,NORMAL,2|2|0|2|1|2|0,88,0.293,0.29,171,-227,-227,-144,120,0.347,0.653,0.991,0.4853,1.8,1.8,1.76,1.29,1
2026-03-16,San Antonio Spurs (-395) @ Los Angeles Clippers (+310),Victor Wembanyama,C1,3.5,2.64,-0.86,24.6,UNDER,UNDER,7.4,0.8,MED,NORMAL,2|4|3|1|1|3|8,70,0.709,0.43,130,136,136,310,-395,0.506,0.494,0.887,0.402,2.64,2.64,2.65,1.64,5
2026-03-16,Orlando Magic (+125) @ Atlanta Hawks (-145),Jevon Carter,C1,2.5,1.83,-0.67,26.8,UNDER,UNDER,6.3,0.8,MED,NORMAL,6|4|4|2|2|2|3,68,0.566,0.23,-123,-104,-104,-145,125,0.52,0.48,0.882,0.3796,1.68,1.68,2.45,1.89,1
2026-03-16,Orlando Magic (+125) @ Atlanta Hawks (-145),Nickeil Alexander-Walker,C1,3.5,4.23,0.73,20.9,OVER,OVER,6.8,0.6,MED,NORMAL,5|4|2|6|3|2|1,66,0.984,0.57,-136,108,-136,-145,125,0.545,0.455,0.771,0.2298,4.36,4.36,3.71,1.84,5
2026-03-16,Golden State Warriors (-310) @ Washington Wizards (+250),Trae Young,C1,6.5,8.34,1.84,28.3,OVER,OVER,10.9,0.6,LOW,NORMAL,15|6|10|6|8|6|6,65,1.758,0.28,-102,-118,-102,250,-310,0.483,0.517,0.852,0.3505,8.44,8.44,7.96,3.38,5
2026-03-16,Phoenix Suns (+310) @ Boston Celtics (-410),Grayson Allen,C1,3.5,4.44,0.94,26.9,OVER,OVER,6.7,0.6,LOW,NORMAL,1|6|6|8|8|3|6,62,1.212,0.24,106,-132,106,-410,310,0.46,0.54,0.781,0.2872,4.28,4.28,5.06,2.85,4
2026-03-16,Phoenix Suns (+310) @ Boston Celtics (-410),Payton Pritchard,C1,4.5,5.34,0.84,18.7,OVER,OVER,7.2,0.6,MED,NORMAL,5|9|0|6|7|4|4,60,0.938,0.39,-122,-104,-122,-410,310,0.519,0.481,0.815,0.2946,5.4,5.4,5.1,2.55,4
2026-03-16,Orlando Magic (+125) @ Atlanta Hawks (-145),Jalen Suggs,C1,6.5,5.61,-0.89,13.7,UNDER,UNDER,8.7,0.8,LOW,NORMAL,9|7|4|2|4|8|6,51,1.218,0.21,116,-118,-118,-145,125,0.461,0.539,0.768,0.2471,5.72,5.72,5.18,2.7,5
2026-03-16,Phoenix Suns (+310) @ Boston Celtics (-410),Jaylen Brown,C1,4.5,5.49,0.99,22,OVER,OVER,7.1,0.6,LOW,NORMAL,8|7|7|8|7|7|3,50,1.245,0.31,-146,113,-146,-410,310,0.558,0.442,0.787,0.238,5.24,5.24,6.51,3.25,4
