date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-08,New York Knicks (-150) @ Los Angeles Lakers (+128),Austin Reaves,C1,3.5,4.56,1.06,30.3,OVER,OVER,7.5,0.6,HIGH,NORMAL,2|3|1|0|8|5|2,100,0.752,0.29,140,110,140,128,-150,0.467,0.533,0.921,0.4323,4.68,4.68,3.87,2.69,5
2026-03-08,Detroit Pistons (-115) @ Miami Heat (-105),Andrew Wiggins,C1,4.5,5.5,1,22.2,OVER,OVER,7,0.6,HIGH,NORMAL,7|7|8|2|6|7|4,98,0.672,0.02,200,-132,200,-105,-115,0.369,0.631,0.932,0.449,5.44,5.44,5.84,3.84,5
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Coby White,C1,2.5,3.65,1.15,46,OVER,OVER,8,0.8,HIGH,NORMAL,4|10|3|1|3|1|5,94,0.299,0.25,126,-158,126,155,-180,0.419,0.581,1,0.5,3.68,3.68,3.49,2.88,3
2026-03-08,Dallas Mavericks (+330) @ Toronto Raptors (-425),Brandon Williams,C1,2.5,3.4,0.9,36,OVER,OVER,7.2,0.8,HIGH,NORMAL,1|1|3|8|3|4|7,94,0.544,0.24,165,106,165,-425,330,0.437,0.563,0.951,0.4607,3.4,3.4,3.37,3.05,3
2026-03-08,Houston Rockets (+180) @ San Antonio Spurs (-218),Dylan Harper,C1,2.5,3.36,0.86,34.4,OVER,OVER,6.9,0.8,HIGH,NORMAL,2|5|3|3|2|2|2,94,0.464,0.23,140,126,140,-218,180,0.485,0.515,0.968,0.4726,3.4,3.4,3.11,2.78,3
2026-03-08,Indiana Pacers (+306) @ Portland Trail Blazers (-385),Jrue Holiday,C1,5.5,4.35,-1.15,20.9,UNDER,UNDER,8.6,0.8,HIGH,NORMAL,5|3|3|5|6|5|4,93,0.506,0.13,122,-143,-143,-385,306,0.434,0.566,0.988,0.4854,4.32,4.32,4.53,3.27,4
2026-03-08,Orlando Magic (-160) @ Milwaukee Bucks (+135),Ousmane Dieng,C1,4,2.54,-1.46,36.5,UNDER,UNDER,9.2,0.8,HIGH,NORMAL,6|0|3|1|1|4|8,87,0.796,0.38,130,122,122,135,-160,0.491,0.509,0.967,0.47,2.94,2.28,2.48,2.18,4
2026-03-08,Chicago Bulls (-140) @ Sacramento Kings (+120),Matas Buzelis,C3,6.5,5.41,-1.09,16.8,UNDER,UNDER,7.7,0.8,HIGH,NORMAL,6|6|4|7|7|7|5,87,0.455,0.06,150,-117,-117,120,-140,0.426,0.574,0.992,0.4913,5.32,5.32,5.91,6.37,4
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Grayson Allen,C1,2.5,3.15,0.65,26,OVER,OVER,6.2,0.8,HIGH,NORMAL,5|7|3|1|3|2|2,84,0.297,0.3,150,113,150,155,-180,0.46,0.54,0.985,0.4875,3.16,3.16,3.08,2.76,3
2026-03-08,Houston Rockets (+180) @ San Antonio Spurs (-218),Devin Vassell,C1,3.5,4.16,0.66,18.9,OVER,OVER,6.1,0.8,HIGH,NORMAL,2|5|7|7|5|3|4,83,0.342,0.3,175,-114,175,-218,180,0.406,0.594,0.973,0.4788,4.12,4.12,4.4,3.63,5
2026-03-08,Washington Wizards (+350) @ New Orleans Pelicans (-450),Bilal Coulibaly,C1,4.5,3.87,-0.63,14,UNDER,UNDER,6.6,0.8,HIGH,NORMAL,2|6|5|5|1|6|3,83,0.43,0.14,122,128,128,-450,350,0.507,0.493,0.929,0.4368,3.3,4.2,4.09,3.45,4
2026-03-08,Orlando Magic (-160) @ Milwaukee Bucks (+135),Desmond Bane,C1,4.5,3.59,-0.91,20.2,UNDER,UNDER,7.3,0.8,HIGH,NORMAL,5|1|6|4|2|8|3,82,0.358,0.46,210,-130,-130,135,-160,0.363,0.637,0.994,0.4931,3.56,3.56,3.74,3.22,4
2026-03-08,Washington Wizards (+350) @ New Orleans Pelicans (-450),Alex Sarr,C3,6.5,7.8,1.3,20,OVER,OVER,9,0.8,HIGH,NORMAL,4|12|17|6|9|6|12,82,0.524,0.46,140,-103,140,-450,350,0.451,0.549,0.993,0.494,7.71,7.71,8.26,8.02,4
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Ryan Kalkbrenner,C1,3.5,5.31,1.81,51.7,OVER,OVER,10,0.6,MED,NORMAL,9|1|4|7|5|2|3,77,1.144,0.28,140,108,140,155,-180,0.464,0.536,0.943,0.4511,5.4,5.4,4.79,2.95,4
2026-03-08,Chicago Bulls (-140) @ Sacramento Kings (+120),Precious Achiuwa,C1,9.5,6.86,-2.64,27.8,UNDER,UNDER,12.5,0.8,MED,NORMAL,3|12|10|12|9|9|12,77,1.446,0.15,175,-118,-118,120,-140,0.402,0.598,0.966,0.4629,6.64,6.64,8.08,5.65,4
2026-03-08,Indiana Pacers (+306) @ Portland Trail Blazers (-385),Aaron Nesmith,C1,3.5,4.45,0.95,27.1,OVER,OVER,7.1,0.6,MED,NORMAL,6|1|1|8|2|3|3,77,0.815,0.17,140,108,140,-385,306,0.464,0.536,0.878,0.3954,4.6,4.6,3.58,2.73,4
2026-03-08,Indiana Pacers (+306) @ Portland Trail Blazers (-385),Jay Huff,C1,4.5,3.82,-0.68,15.1,UNDER,UNDER,6.9,0.8,HIGH,NORMAL,1|1|4|4|4|5|6,75,0.59,0.3,145,100,100,-385,306,0.449,0.551,0.875,0.375,3.84,3.84,3.72,2.94,4
2026-03-08,Chicago Bulls (-140) @ Sacramento Kings (+120),Nique Clifford,C1,5.5,4.39,-1.11,20.2,UNDER,UNDER,8.1,0.8,MED,NORMAL,5|6|2|8|7|8|5,72,0.902,0.21,175,-125,-125,120,-140,0.396,0.604,0.891,0.3774,4.24,4.24,5.22,4.11,4
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Jaylen Brown,C1,6.5,8.01,1.51,23.2,OVER,OVER,9.4,0.6,MED,NORMAL,15|8|11|7|8|11|7,70,1.21,0.59,165,-114,165,-109,-111,0.415,0.585,0.894,0.4149,8.04,8.04,7.83,4.9,5
2026-03-08,Washington Wizards (+350) @ New Orleans Pelicans (-450),Dejounte Murray,C1,5.5,4.5,-1,18.2,UNDER,UNDER,8.2,0.8,MED,NORMAL,2|3|5|8|8,69,1.149,0.09,205,-156,-156,-450,350,0.35,0.65,0.808,0.2542,4.5,4.5,4.47,3.54,4
2026-03-08,Dallas Mavericks (+330) @ Toronto Raptors (-425),Cooper Flagg,C1,5.5,6.71,1.21,22,OVER,OVER,8.4,0.6,MED,NORMAL,12|9|6|4|5|5|8,68,1.029,0.56,140,-106,140,-425,330,0.447,0.553,0.88,0.3971,6.76,6.76,6.42,3.77,5
2026-03-08,New York Knicks (-150) @ Los Angeles Lakers (+128),Mitchell Robinson,C1,6.5,8.64,2.14,32.9,OVER,OVER,11.6,0.6,LOW,NORMAL,6|4|16|3|5|10|5,65,1.596,0.11,200,116,200,128,-150,0.419,0.581,0.91,0.4325,8.8,8.8,7.73,4.13,5
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Oso Ighodaro,C1,7.5,5.21,-2.29,30.5,UNDER,UNDER,11.7,0.8,LOW,NORMAL,12|2|3|4|14|9|6,65,1.7,0.02,205,100,100,155,-180,0.396,0.604,0.911,0.411,5.08,5.08,5.92,3.87,5
2026-03-08,Chicago Bulls (-140) @ Sacramento Kings (+120),Guerschon Yabusele,C1,6.5,4.34,-2.16,33.2,UNDER,UNDER,11.4,0.8,LOW,NORMAL,9|13|4|5|7|12|6,62,1.851,0.14,155,-122,-122,120,-140,0.416,0.584,0.878,0.3646,4.04,4.04,6.04,4.59,4
2026-03-08,Indiana Pacers (+306) @ Portland Trail Blazers (-385),Pascal Siakam,C1,5.5,6.25,0.75,13.6,OVER,OVER,6.3,0.4,MED,NORMAL,6|4|6|1|8|5|5,62,0.984,0.19,210,109,210,-385,306,0.403,0.597,0.777,0.3354,6.4,6.4,5.38,3.37,4
2026-03-08,Chicago Bulls (-140) @ Sacramento Kings (+120),Maxime Raynaud,C1,9.5,8.22,-1.28,13.5,UNDER,UNDER,9.9,0.8,MED,NORMAL,12|13|8|6|13|10|5,62,1.453,0.13,150,-122,-122,120,-140,0.421,0.579,0.811,0.2902,8,8,9.43,5.51,4
2026-03-08,New York Knicks (-150) @ Los Angeles Lakers (+128),Josh Hart,C1,6.5,7.18,0.68,10.5,OVER,OVER,6.8,0.6,MED,NORMAL,9|4|5|10|7|12|5,61,1.207,0.26,210,114,210,128,-150,0.408,0.592,0.713,0.2882,7.16,7.16,7.27,4.13,5
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Derrick White,C1,3.5,4.37,0.87,24.9,OVER,OVER,6.7,0.6,MED,NORMAL,8|6|3|6|1|2|4,60,0.816,0.99,150,108,150,-109,-111,0.454,0.546,0.857,0.3808,4.48,4.48,3.74,2.98,5
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Evan Mobley,C3,9.5,8.58,-0.92,9.7,UNDER,UNDER,8.2,0.8,MED,NORMAL,9|9|2|7|12|13|5,60,0.803,0.14,165,110,110,-109,-111,0.442,0.558,0.874,0.3797,8.56,8.56,8.72,7.11,5
2026-03-08,Washington Wizards (+350) @ New Orleans Pelicans (-450),Zion Williamson,C1,6.5,5.82,-0.68,10.5,UNDER,UNDER,7.4,0.8,MED,NORMAL,6|6|4|1|4|9|10,58,1.18,0.14,150,-104,-104,-450,350,0.44,0.56,0.718,0.2124,5.96,5.96,5.03,3.65,4
2026-03-08,Houston Rockets (+180) @ San Antonio Spurs (-218),Tari Eason,C1,6.5,7.03,0.53,8.2,OVER,OVER,6.5,0.6,MED,NORMAL,10|2|8|11|6|5|5,57,1.148,0.2,180,-135,180,-218,180,0.383,0.617,0.678,0.2496,7.12,7.12,6.53,3.88,5
2026-03-08,Washington Wizards (+350) @ New Orleans Pelicans (-450),Derik Queen,C1,6.5,7.1,0.6,9.2,OVER,OVER,6.5,0.6,MED,NORMAL,7|7|9|5|2|9|1,56,1.314,0,190,-147,190,-450,350,0.367,0.633,0.676,0.2527,7.16,7.16,6.75,4.23,4
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Jayson Tatum,C1,7.5,0,-7.5,100,UNDER,UNDER,14.5,0.8,LOW,NORMAL,12,55,4.448,0.43,175,-103,-103,-109,-111,0.417,0.583,0.954,0.4533,0,0,0,1.7,5
2026-03-08,New York Knicks (-150) @ Los Angeles Lakers (+128),Deandre Ayton,C1,6.5,8.12,1.62,24.9,OVER,OVER,10.1,0.6,LOW,NORMAL,7|13|4|10|4|8|2,55,1.566,0.35,145,-110,145,128,-150,0.438,0.562,0.85,0.3733,8.2,8.2,7.68,4.21,5
