date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Mike Conley,C1,1.5,2.78,1.28,85.3,OVER,OVER,8.5,0.8,HIGH,NORMAL,4|4|3|6|3|0|2,88,0.452,0.19,-115,-114,-115,-405,314,0.501,0.499,0.998,0.4978,2.76,2.76,2.88,2.04,1
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Jalen Duren,C1,1.5,2.44,0.94,62.7,OVER,OVER,7.2,0.8,HIGH,NORMAL,2|1|3|4|1|1|2,87,0.395,0.51,-111,110,-111,-175,145,0.525,0.475,0.991,0.4905,2.52,2.52,2.12,1.7,4
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Dennis Schroder,C1,2.5,3.31,0.81,32.4,OVER,OVER,6.6,0.6,MED,NORMAL,2|1|1|3|5|2|0,74,0.724,0.04,-125,-101,-125,-175,145,0.525,0.475,0.868,0.3515,3.48,3.48,2.62,1.76,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Anthony Edwards,C1,4.5,3.27,-1.23,27.3,UNDER,UNDER,9,0.8,MED,NORMAL,2|3|0|3|0|6|2,74,0.509,0.23,128,-155,-155,-405,314,0.419,0.581,0.992,0.4898,3.36,3.36,2.9,1.76,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Ausar Thompson,C1,2.5,3.69,1.19,47.6,OVER,OVER,7.9,0.8,MED,NORMAL,6|6|4|5|2|5|1,67,0.501,0.39,122,127,122,-175,145,0.506,0.494,0.991,0.4918,3.68,3.68,3.71,2.55,4
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Daniss Jenkins,C1,2.5,4.98,2.48,99.2,OVER,OVER,12.3,0.6,LOW,NORMAL,2|3|5|3|4|3|3,49,1.059,0.31,-108,-110,-108,-175,145,0.498,0.502,0.99,0.4896,5.28,5.28,3.8,2.27,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Dean Wade,C1,0.5,0.93,0.43,86,OVER,PASS,5.6,0.8,HIGH,NORMAL,1|0|1|1|0|0|0,94,0.362,0.15,-130,125,-130,-175,145,0.56,0.44,0.883,0.3654,1,1,0.63,1.04,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Rudy Gobert,C1,1.5,1.98,0.48,32,OVER,PASS,5.6,0.8,HIGH,NORMAL,2|2|8|3|1|2|4,94,0.436,0.24,143,148,143,-405,314,0.505,0.495,0.865,0.3853,1.84,1.84,2.53,2.04,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Jarrett Allen,C1,1.5,1.15,-0.35,23.3,UNDER,PASS,4.9,0.8,HIGH,NORMAL,1|1|2|1|3|1|1,94,0.225,0.06,161,171,171,-175,145,0.509,0.491,0.878,0.4033,1.12,1.12,1.27,1.47,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Max Strus,C1,1.5,2.07,0.57,38,OVER,PASS,5.9,0.8,HIGH,NORMAL,2|3|5|2|1|2|2,84,0.249,0.33,-154,124,-154,-175,145,0.576,0.424,0.971,0.4632,2.05,2.05,2.19,1.83,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Tobias Harris,C1,1.5,2.25,0.75,50,OVER,PASS,5.5,0.4,MED,NORMAL,1|0|2|1|0|0|5,77,0.609,0.26,-154,140,-154,-175,145,0.593,0.407,0.891,0.3616,2.48,2.48,1.33,1.2,4
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Terrence Shannon Jr.,C1,1.5,1.17,-0.33,22,UNDER,PASS,4.9,0.8,HIGH,NORMAL,0|0|1|1|1|2|2,76,0.176,0.41,126,-166,-166,-405,314,0.415,0.585,0.864,0.3191,1.16,1.16,1.21,1.26,1
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Duncan Robinson,C1,2.5,2.62,0.12,4.8,OVER,PASS,3.9,0.6,HIGH,NORMAL,1|3|3|2|3|4|1,69,0.266,0.21,149,115,149,-175,145,0.463,0.537,0.655,0.2117,2.6,2.6,2.69,2.05,4
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Donovan Mitchell,C1,3.5,4.09,0.59,16.9,OVER,PASS,5.7,0.4,MED,NORMAL,3|2|1|2|3|4|2,67,0.908,0.27,-123,-105,-123,-175,145,0.519,0.481,0.742,0.2123,4.32,4.32,3.17,1.76,4
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Jaden McDaniels,C1,2.5,2.37,-0.13,5.2,UNDER,PASS,4.6,0.8,HIGH,NORMAL,3|1|3|2|4|2|0,67,0.25,0.19,-112,100,100,-405,314,0.514,0.486,0.668,0.168,2.36,2.36,2.42,1.76,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Julian Champagnie,C1,1.5,1.57,0.07,4.7,OVER,PASS,2.8,0.4,HIGH,NORMAL,1|0|3|0|2|3|3,63,0.403,0.21,130,-129,130,-405,314,0.436,0.564,0.569,0.1187,1.6,1.6,1.47,1.48,2
