date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-21,Cleveland Cavaliers (-192) @ New Orleans Pelicans (+164),Jeremiah Fears,C1,2.5,3.56,1.06,42.4,OVER,OVER,7.7,0.8,HIGH,NORMAL,0|5|2|1|6|1|0,100,0.506,0.24,102,-111,102,164,-192,0.485,0.515,0.982,0.4822,3.6,3.6,3.3,2.85,6
2026-03-21,Milwaukee Bucks (+446) @ Phoenix Suns (-600),Jalen Green,C1,5.5,3.29,-2.21,40.2,UNDER,STRONG UNDER,11.6,0.8,HIGH,NORMAL,1|4|3|5|7|1|8,100,0.754,0.13,190,-145,-145,-600,446,0.368,0.632,0.998,0.4976,3.24,3.24,3.58,3.23,5
2026-03-21,Memphis Grizzlies (+795) @ Charlotte Hornets (-1400),Coby White,C1,2.5,3.47,0.97,38.8,OVER,OVER,7.4,0.8,HIGH,NORMAL,1|5|0|2|4|3|3,100,0.246,0,200,-114,200,-1400,795,0.385,0.615,0.999,0.4992,3.52,3.52,3.17,2.94,5
2026-03-21,Golden State Warriors (+350) @ Atlanta Hawks (-470),Gary Payton II,C1,5.5,3.96,-1.54,28,UNDER,UNDER,9.4,0.8,HIGH,NORMAL,1|11|3|6|6|6|3,100,0.778,0.18,205,-146,-146,-470,350,0.356,0.644,0.976,0.4705,3.76,3.76,5.11,4.26,5
2026-03-21,Milwaukee Bucks (+446) @ Phoenix Suns (-600),Grayson Allen,C1,2.5,3.14,0.64,25.6,OVER,OVER,6.1,0.8,HIGH,NORMAL,1|3|2|2|3|2|1,100,0.408,0.11,135,134,135,-600,446,0.499,0.501,0.942,0.4495,3.2,3.2,2.81,2.67,5
2026-03-21,Oklahoma City Thunder (-3000) @ Washington Wizards (+1300),Will Riley,C1,4.5,3.43,-1.07,23.8,UNDER,UNDER,7.8,0.8,HIGH,NORMAL,3|4|5|5|4|3|3,100,0.393,0.18,200,-125,-125,1300,-3000,0.375,0.625,0.997,0.4966,3.4,3.4,3.61,3.32,6
2026-03-21,Cleveland Cavaliers (-192) @ New Orleans Pelicans (+164),Dean Wade,C1,3.5,4.31,0.81,23.1,OVER,OVER,6.1,0.6,HIGH,NORMAL,3|10|5|0|5|2|7,100,0.376,0.25,130,122,130,164,-192,0.491,0.509,0.984,0.4858,4.32,4.32,4.29,3.43,6
2026-03-21,Milwaukee Bucks (+446) @ Phoenix Suns (-600),Devin Booker,C1,4.5,3.57,-0.93,20.7,UNDER,UNDER,7.3,0.8,HIGH,NORMAL,0|5|7|3|3|6|0,96,0.421,0,190,-138,-138,-600,446,0.373,0.627,0.986,0.4833,3.48,3.48,4.06,3.52,5
2026-03-21,Los Angeles Clippers (-275) @ Dallas Mavericks (+222),Brook Lopez,C1,4.5,3.77,-0.73,16.2,UNDER,UNDER,6.9,0.8,HIGH,NORMAL,4|3|7|0|1|5|3,89,0.312,0.29,115,-125,-125,222,-275,0.456,0.544,0.99,0.4888,3.84,3.84,3.4,3.15,6
2026-03-21,Cleveland Cavaliers (-192) @ New Orleans Pelicans (+164),Donovan Mitchell,C1,4.5,3.78,-0.72,16,UNDER,UNDER,6.9,0.8,HIGH,NORMAL,5|7|3|5|2|1|8,89,0.351,0.1,165,-110,-110,164,-192,0.419,0.581,0.98,0.479,3.8,3.8,3.64,3.15,6
