date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Anthony Black,C1,2.5,3.42,0.92,36.8,OVER,OVER,7.1,0.8,HIGH,NORMAL,4|2|4|1|3|1|1,100,0.739,0.02,110,-134,110,-240,199,0.454,0.546,0.893,0.3979,3.52,3.52,2.87,2.57,5
2026-04-08,Portland Trail Blazers (+135) @ San Antonio Spurs (-160),Luke Kornet,C1,7.5,5.31,-2.19,29.2,UNDER,STRONG UNDER,11.6,0.8,HIGH,NORMAL,8|8|1|5|6|5|3,100,0.666,0.29,175,-125,-125,-160,135,0.396,0.604,0.999,0.4989,5.32,5.32,5.25,3.54,6
2026-04-08,Portland Trail Blazers (+135) @ San Antonio Spurs (-160),Dylan Harper,C1,4.5,3.38,-1.12,24.9,UNDER,UNDER,8.2,0.8,HIGH,NORMAL,5|1|6|2|2|3|3,100,0.318,0.02,180,132,132,-160,135,0.453,0.547,1,0.5,3.4,3.4,3.29,2.77,6
2026-04-08,Atlanta Hawks (+100) @ Cleveland Cavaliers (-120),Max Strus,C1,4.5,5.82,1.32,29.3,OVER,OVER,8.2,0.6,HIGH,NORMAL,6|8|3|8|3|5|7,90,0.729,0.45,160,105,160,-120,100,0.441,0.559,0.965,0.4716,5.88,5.88,5.51,3.96,6
2026-04-08,Memphis Grizzlies (+1550) @ Denver Nuggets (-5000),Bruce Brown,C1,4.5,3.14,-1.36,30.2,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,9|2|3|1|3|2|5,88,0.503,0.1,-110,-118,-118,-5000,1550,0.492,0.508,0.997,0.4967,3.2,3.2,2.78,2.79,1
2026-04-08,Memphis Grizzlies (+1550) @ Denver Nuggets (-5000),Aaron Gordon,C1,6.5,5.83,-0.67,10.3,UNDER,UNDER,7.4,0.8,HIGH,NORMAL,5|3|6|7|2|6|9,80,0.708,0.05,200,118,118,-5000,1550,0.421,0.579,0.828,0.3411,5.92,5.92,5.32,3.75,6
2026-04-08,Milwaukee Bucks (+1040) @ Detroit Pistons (-2400),Kyle Kuzma,C1,3.5,4.42,0.92,26.3,OVER,OVER,6.7,0.6,HIGH,NORMAL,3|0|5|2|6|7|4,78,0.735,0.53,-132,102,-132,-2400,1040,0.535,0.465,0.895,0.3782,4.52,4.52,3.84,3.23,1
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Tristan da Silva,C1,3.5,4.37,0.87,24.9,OVER,OVER,6,0.4,HIGH,NORMAL,2|3|3|2|5|3|4,78,0.605,0.4,-109,-119,-109,-240,199,0.49,0.51,0.925,0.4216,4.52,4.52,3.49,2.92,1
2026-04-08,Oklahoma City Thunder (-260) @ Los Angeles Clippers (+215),Luguentz Dort,C1,2.5,3.13,0.63,25.2,OVER,OVER,6.1,0.8,HIGH,NORMAL,5|2|2|3|0|4|1,77,0.552,0.66,125,125,125,215,-260,0.5,0.5,0.873,0.3857,3.24,3.24,2.54,2.58,4
2026-04-08,Atlanta Hawks (+100) @ Cleveland Cavaliers (-120),Jarrett Allen,C1,7.5,9.01,1.51,20.1,OVER,OVER,10,0.6,MED,NORMAL,9|6|3|10|4|13|9,75,1.477,0.26,165,108,165,-120,100,0.44,0.56,0.847,0.3771,9.12,9.12,8.36,4.62,6
2026-04-08,Oklahoma City Thunder (-260) @ Los Angeles Clippers (+215),Shai Gilgeous-Alexander,C1,3.5,4.28,0.78,22.3,OVER,OVER,6.2,0.6,HIGH,NORMAL,2|2|3|5|7|4|1,72,0.377,0.89,134,120,134,215,-260,0.485,0.515,0.981,0.4834,4.36,4.36,3.86,3.28,3
2026-04-08,Dallas Mavericks (+423) @ Phoenix Suns (-550),Jalen Green,C1,4.5,3.95,-0.55,12.2,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,6|6|6|1|4|4|3,71,0.21,0.02,107,-139,-139,-550,423,0.454,0.546,0.967,0.4606,3.92,3.92,4.1,3.57,1
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Franz Wagner,C1,3.5,5.25,1.75,50,OVER,OVER,10.1,0.6,MED,NORMAL,9|4|2|0|1|4|5,70,1.286,0.31,170,100,170,-240,199,0.426,0.574,0.913,0.4309,5.52,5.52,3.74,2.57,6
2026-04-08,Milwaukee Bucks (+1040) @ Detroit Pistons (-2400),Ryan Rollins,C1,3.5,4.68,1.18,33.7,OVER,OVER,8,0.8,HIGH,NORMAL,3|10|4|4|1|7|4,68,0.4,0.69,-145,112,-145,-2400,1040,0.556,0.444,0.998,0.4976,4.72,4.72,4.45,3.66,1
2026-04-08,Memphis Grizzlies (+1550) @ Denver Nuggets (-5000),Christian Braun,C1,4.5,5.22,0.72,16,OVER,OVER,6.3,0.6,MED,NORMAL,3|3|2|3|6|8|6,59,0.866,0.36,140,105,140,-5000,1550,0.461,0.539,0.797,0.326,5.32,5.32,4.67,3.6,6
2026-04-08,Portland Trail Blazers (+135) @ San Antonio Spurs (-160),Deni Avdija,C1,7.5,6.42,-1.08,14.4,UNDER,UNDER,9.1,0.8,MED,NORMAL,5|4|9|7|11|8|4,57,1.047,0.38,175,114,114,-160,135,0.438,0.562,0.849,0.3583,6.32,6.32,6.99,4.49,6
