date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-04-23,Cleveland Cavaliers (-155) @ Toronto Raptors (+127),Max Strus,C1,3.5,5.14,1.64,46.9,OVER,OVER,9.2,0.6,HIGH,NORMAL,5|7|2|4|5|3|3,100,0.744,0.25,110,-125,110,127,-155,0.462,0.538,0.986,0.4866,5.23,5.23,4.65,3.32,6
2026-04-23,Cleveland Cavaliers (-155) @ Toronto Raptors (+127),Immanuel Quickley,C1,2.5,3.67,1.17,46.8,OVER,OVER,8.1,0.8,HIGH,NORMAL,1|2|4|3|4|3|2,100,0.328,0.18,185,105,185,127,-155,0.418,0.582,1,0.5,3.72,3.72,3.36,2.98,6
2026-04-23,Boston Celtics (-299) @ Philadelphia 76ers (+240),Adem Bona,C1,3.5,4.44,0.94,26.9,OVER,OVER,7.1,0.6,HIGH,NORMAL,4|2|6|2|3|3|3,100,0.756,0.01,150,110,150,240,-299,0.457,0.543,0.893,0.4108,4.6,4.6,3.53,2.78,6
2026-04-23,Los Angeles Lakers (+310) @ Houston Rockets (-398),Jaxson Hayes,C1,3.5,4.43,0.93,26.6,OVER,OVER,6.8,0.6,HIGH,NORMAL,8|7|3|1|4|1|4,100,0.585,0.2,200,-110,200,-397.5,309.5,0.389,0.611,0.944,0.458,4.48,4.48,4.13,2.99,6
2026-04-23,Los Angeles Lakers (+310) @ Houston Rockets (-398),Luke Kennard,C1,3.5,2.64,-0.86,24.6,UNDER,UNDER,7,0.8,HIGH,NORMAL,16|2|2|1|0|4|6,100,0.41,0.26,135,118,118,-397.5,309.5,0.481,0.519,0.982,0.4834,2.64,2.64,2.62,2.5,6
2026-04-23,Cleveland Cavaliers (-155) @ Toronto Raptors (+127),Sam Merrill,C1,2,2.94,0.94,47,OVER,OVER,7.4,0.8,HIGH,NORMAL,3|4|2|2|0|4|1,97,0.475,0.03,165,149,165,127,-155,0.484,0.516,0.976,0.4807,2.96,2.96,2.85,2.68,4
2026-04-23,Los Angeles Lakers (+310) @ Houston Rockets (-398),Reed Sheppard,C1,2.5,3.35,0.85,34,OVER,OVER,6.8,0.8,HIGH,NORMAL,0|5|0|3|4|1|0,97,0.584,0.19,140,130,140,-397.5,309.5,0.489,0.511,0.927,0.4374,3.44,3.44,2.84,2.57,4
2026-04-23,Denver Nuggets (-134) @ Minnesota Timberwolves (+110),Bruce Brown,C1,3,3.82,0.82,27.3,OVER,OVER,7,0.8,HIGH,NORMAL,2|5|7|8|4|7|3,97,0.546,0.16,140,124,140,110,-134,0.483,0.517,0.933,0.4426,3.68,3.68,4.63,4.02,4
2026-04-23,Denver Nuggets (-134) @ Minnesota Timberwolves (+110),Christian Braun,C1,4.5,5.38,0.88,19.6,OVER,OVER,6.6,0.6,HIGH,NORMAL,3|6|8|6|2|8|3,94,0.553,0.2,145,100,145,110,-134,0.449,0.551,0.944,0.4527,5.4,5.4,5.28,3.95,6
2026-04-23,Cleveland Cavaliers (-155) @ Toronto Raptors (+127),Dean Wade,C1,3.5,4.31,0.81,23.1,OVER,OVER,6.5,0.6,HIGH,NORMAL,7|5|1|4|3|3|5,90,0.561,0.43,165,108,165,127,-155,0.44,0.56,0.926,0.4406,4.44,4.44,3.59,2.97,6
