date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-12,Dallas Mavericks (-198) @ Memphis Grizzlies (+167),Olivier-Maxence Prosper,C1,6.5,3.74,-2.76,42.5,UNDER,STRONG UNDER,12.8,0.8,HIGH,NORMAL,10|2|2|9|2|4|6,100,0.361,0.22,190,-145,-145,167,-198,0.368,0.632,1,0.5,3.72,3.72,3.84,3.33,5
2026-03-12,Dallas Mavericks (-198) @ Memphis Grizzlies (+167),Taylor Hendricks,C1,5.5,3.69,-1.81,32.9,UNDER,STRONG UNDER,10.5,0.8,HIGH,NORMAL,3|6|8|5|1|4|5,100,0.55,0.09,170,-112,-112,167,-198,0.412,0.588,1,0.5,3.56,3.56,4.42,3.68,5
2026-03-12,Phoenix Suns (-395) @ Indiana Pacers (+300),Jalen Green,C1,4.5,3.03,-1.47,32.7,UNDER,UNDER,9.3,0.8,HIGH,NORMAL,4|3|4|3|5|1|4,100,0.238,0.05,180,-125,-125,300,-395,0.391,0.609,1,0.5,3,3,3.19,2.87,5
2026-03-12,Brooklyn Nets (+661) @ Atlanta Hawks (-1000),Danny Wolf,C1,7.5,5.15,-2.35,31.3,UNDER,STRONG UNDER,11.9,0.8,HIGH,NORMAL,2|9|5|3|3|9|8,100,0.733,0.27,145,-115,-115,-1000,661,0.433,0.567,0.999,0.4989,5.16,5.16,5.07,4.02,5
2026-03-12,Boston Celtics (+219) @ Oklahoma City Thunder (-265),Cason Wallace,C1,2.5,3.27,0.77,30.8,OVER,OVER,6.5,0.8,HIGH,NORMAL,2|4|6|1|4|0|2,100,0.461,0.27,150,125,150,-265,219,0.474,0.526,0.953,0.4608,3.28,3.28,3.19,2.58,5
2026-03-12,Phoenix Suns (-395) @ Indiana Pacers (+300),Aaron Nesmith,C1,3.5,4.35,0.85,24.3,OVER,OVER,6.7,0.6,HIGH,NORMAL,1|8|2|3|3|1|4,100,0.709,0.09,135,128,135,300,-395,0.492,0.508,0.885,0.3999,4.48,4.48,3.6,2.81,5
2026-03-12,Philadelphia 76ers (+661) @ Detroit Pistons (-1100),Adem Bona,C1,6.5,4.93,-1.57,24.2,UNDER,STRONG UNDER,10.2,0.8,HIGH,NORMAL,3|4|6|5|7|7|3,100,0.667,0.2,180,-125,-125,-1100,661,0.391,0.609,0.991,0.4899,4.84,4.84,5.43,3.79,5
2026-03-12,Denver Nuggets (+185) @ San Antonio Spurs (-225),Dylan Harper,C1,2.5,3.16,0.66,26.4,OVER,OVER,6.2,0.8,HIGH,NORMAL,3|3|2|2|2|2|4,94,0.305,0,150,116,150,-225,185,0.464,0.536,0.985,0.4875,3.24,3.24,2.71,2.57,3
2026-03-12,Phoenix Suns (-395) @ Indiana Pacers (+300),Royce O'Neale,C1,5.5,4.43,-1.07,19.5,UNDER,UNDER,8.6,0.8,HIGH,NORMAL,2|6|4|4|6|1|5,94,0.445,0.14,170,-120,-120,300,-395,0.404,0.596,0.992,0.4912,4.44,4.44,4.36,3.22,5
2026-03-12,Dallas Mavericks (-198) @ Memphis Grizzlies (+167),Jaylen Wells,C1,3.5,2.89,-0.61,17.4,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,4|3|1|3|1|5|3,91,0.155,0.19,150,122,122,167,-198,0.47,0.53,0.979,0.4809,2.92,2.92,2.7,2.9,6
2026-03-12,Dallas Mavericks (-198) @ Memphis Grizzlies (+167),Cam Spencer,C1,3.5,2.9,-0.6,17.1,UNDER,UNDER,6,0.8,HIGH,NORMAL,2|3|2|7|3|2|1,91,0.396,0.18,125,-129,-129,167,-198,0.441,0.559,0.935,0.4256,2.88,2.88,2.98,3.18,6
2026-03-12,Denver Nuggets (+185) @ San Antonio Spurs (-225),Cameron Johnson,C1,2.5,4.19,1.69,67.6,OVER,STRONG OVER,10.1,0.8,HIGH,NORMAL,3|5|8|4|3|3|2,90,0.589,0.51,135,133,135,-225,185,0.498,0.502,0.998,0.4983,4.2,4.2,4.16,3.25,5
2026-03-12,Boston Celtics (+219) @ Oklahoma City Thunder (-265),Sam Hauser,C1,3.5,4.47,0.97,27.7,OVER,OVER,7.2,0.8,HIGH,NORMAL,3|4|4|7|5|4|7,90,0.508,0.32,175,-114,175,-265,219,0.406,0.594,0.972,0.478,4.48,4.48,4.41,3.51,6
2026-03-12,Philadelphia 76ers (+661) @ Detroit Pistons (-1100),VJ Edgecombe,C1,4.5,5.55,1.05,23.3,OVER,OVER,7.2,0.6,HIGH,NORMAL,5|7|7|8|5|4|5,90,0.744,0.49,130,114,130,-1100,661,0.482,0.518,0.921,0.4301,5.52,5.52,5.71,3.93,6
2026-03-12,Dallas Mavericks (-198) @ Memphis Grizzlies (+167),Brandon Williams,C1,2.5,3.47,0.97,38.8,OVER,OVER,7.6,0.8,HIGH,NORMAL,3|8|3|4|7|0|2,88,0.301,0.26,-159,117,-159,167,-198,0.571,0.429,0.999,0.4987,3.44,3.44,3.64,3.44,1
