date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-22,Toronto Raptors (-145) @ Phoenix Suns (+124),Jalen Green,C1,3.5,2.64,-0.86,24.6,UNDER,UNDER,7.3,0.8,HIGH,NORMAL,5|4|4|1|5|4|2,100,0.496,0.11,110,-114,-114,124,-145,0.472,0.528,0.959,0.4561,2.55,2.55,3.02,2.08,5
2026-03-22,Brooklyn Nets (+203) @ Sacramento Kings (-250),Nique Clifford,C1,4.5,3.32,-1.18,26.2,UNDER,UNDER,8.8,0.8,MED,NORMAL,3|2|2|8|4|2|7,80,0.749,0.15,110,-141,-141,-250,203,0.449,0.551,0.942,0.4301,3.28,3.28,3.48,2.02,5
2026-03-22,Brooklyn Nets (+203) @ Sacramento Kings (-250),Maxime Raynaud,C1,2.5,1.45,-1.05,42,UNDER,UNDER,7.7,0.8,HIGH,NORMAL,2|2|2|2|1|3|2,78,0.258,0.54,144,-189,-189,-250,203,0.385,0.615,1,0.5,1.4,1.4,1.66,1.47,1
2026-03-22,Minnesota Timberwolves (+320) @ Boston Celtics (-400),Ayo Dosunmu,C1,4.5,3.19,-1.31,29.1,UNDER,UNDER,9.2,0.8,MED,NORMAL,2|1|7|0|2|6|8,70,0.986,0.31,180,-110,-110,-400,320,0.405,0.595,0.908,0.4034,3.24,3.24,3,1.85,6
2026-03-22,Washington Wizards (+1200) @ New York Knicks (-2600),Josh Hart,C1,6,4.8,-1.2,20,UNDER,UNDER,9.7,0.8,MED,NORMAL,7|3|2|2|3|5|5,65,0.956,0.38,125,111,111,-2600,1200,0.484,0.516,0.895,0.4002,5,5,4.01,2.01,6
2026-03-22,Brooklyn Nets (+203) @ Sacramento Kings (-250),Nolan Traore,C1,3.5,4.27,0.77,22,OVER,OVER,6.9,0.6,MED,NORMAL,2|4|2|3|1|6|7,62,0.955,0.45,106,128,106,-250,203,0.525,0.475,0.79,0.2959,4.44,4.44,3.61,1.92,3
2026-03-22,Minnesota Timberwolves (+320) @ Boston Celtics (-400),Payton Pritchard,C1,4.5,5.31,0.81,18,OVER,OVER,7,0.6,MED,NORMAL,6|7|4|4|6|7|3,62,0.895,0.3,135,122,135,-400,320,0.486,0.514,0.817,0.3407,5.32,5.32,5.28,2.76,5
2026-03-22,Brooklyn Nets (+203) @ Sacramento Kings (-250),Malik Monk,C1,3.5,3.05,-0.45,12.9,UNDER,UNDER,6.1,0.8,HIGH,NORMAL,2|2|5|4|4|0|5,62,0.443,0.33,-135,105,105,-250,203,0.541,0.459,0.845,0.3487,3.08,3.08,2.95,1.82,1
2026-03-22,Washington Wizards (+1200) @ New York Knicks (-2600),Jose Alvarado,C1,4.5,3.78,-0.72,16,UNDER,UNDER,7.2,0.8,MED,NORMAL,1|3|7|2|4|10|2,56,0.841,0.5,135,122,122,-2600,1200,0.486,0.514,0.804,0.3217,3.68,3.68,4.19,2.81,4
2026-03-22,Minnesota Timberwolves (+320) @ Boston Celtics (-400),Derrick White,C1,4.5,5.87,1.37,30.4,OVER,OVER,9.3,0.6,LOW,NORMAL,4|5|7|5|5|1|3,55,1.31,0.39,135,122,135,-400,320,0.486,0.514,0.852,0.3712,6.04,6.04,5.18,2.41,6
