date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Jaylon Tyson,C1,1.5,3.95,2.45,163.3,OVER,STRONG OVER,12.9,0.8,HIGH,NORMAL,1|4|9|5|5|2|3,94,0.275,0.15,150,133,150,-171,145,0.482,0.518,1,0.5,3.92,3.92,4.09,3.67,3
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Max Strus,C1,3.5,5.15,1.65,47.1,OVER,OVER,9.7,0.8,HIGH,NORMAL,4|5|8|5|3|5|4,90,0.581,0.33,135,120,135,-171,145,0.484,0.516,0.998,0.4983,5.18,5.18,4.96,3.74,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Sam Merrill,C1,1.5,2.31,0.81,54,OVER,OVER,7.1,0.8,HIGH,NORMAL,0|1|1|3|0|0|1,88,0.738,0.17,103,-133,103,-171,145,0.463,0.537,0.864,0.366,2.44,2.44,1.56,2.24,1
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Daniss Jenkins,C1,2.5,3.36,0.86,34.4,OVER,OVER,7.1,0.8,HIGH,NORMAL,0|1|3|7|6|1|3,87,0.204,0.31,104,-130,104,-171,145,0.464,0.536,0.998,0.498,3.4,3.4,3.12,3.19,4
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Keldon Johnson,C1,3.5,4.49,0.99,28.3,OVER,OVER,6.8,0.6,HIGH,NORMAL,1|5|2|10|2|3|2,87,0.747,0.49,200,-123,200,164,-193,0.377,0.623,0.907,0.4302,4.52,4.52,4.3,3.44,4
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Jarrett Allen,C1,6.5,8.46,1.96,30.2,OVER,OVER,11.1,0.6,MED,NORMAL,3|7|19|3|7|4|5,80,1.423,0.06,200,114,200,-171,145,0.416,0.584,0.916,0.437,8.56,8.56,7.88,4.74,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Ayo Dosunmu,C1,3.5,4.44,0.94,26.9,OVER,OVER,6.8,0.6,MED,NORMAL,3|4|3|0|7|5|9,80,1.232,0.27,180,105,180,164,-193,0.423,0.577,0.777,0.3266,4.56,4.56,3.74,3.17,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Jaden McDaniels,C1,5.5,4.71,-0.79,14.4,UNDER,UNDER,6.7,0.6,MED,NORMAL,3|10|5|3|7|6|6,67,0.88,0.15,112,-135,-135,164,-193,0.451,0.549,0.815,0.2826,4.56,4.56,5.59,4.02,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Rudy Gobert,C1,8.5,11.02,2.52,29.6,OVER,OVER,12.6,0.6,LOW,NORMAL,7|13|10|10|7|13|5,65,1.861,0.28,200,105,200,164,-193,0.406,0.594,0.912,0.434,11.12,11.12,10.47,5.59,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Anthony Edwards,C1,5.5,4.91,-0.59,10.7,UNDER,UNDER,6.7,0.8,MED,NORMAL,5|3|3|3|14|6|2,61,0.986,0.29,140,116,116,164,-193,0.474,0.526,0.725,0.244,4.84,4.84,5.32,3.88,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Dylan Harper,C1,3.5,4.16,0.66,18.9,OVER,OVER,6.1,0.8,MED,NORMAL,2|3|4|7|4|7|10,60,1.091,0.31,150,108,150,164,-193,0.454,0.546,0.727,0.2725,4.12,4.12,4.39,3.65,4
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Evan Mobley,C1,7.5,9.09,1.59,21.2,OVER,OVER,10.2,0.6,LOW,NORMAL,9|14|7|9|1|8|8,52,1.649,0.42,200,106,200,-171,145,0.407,0.593,0.833,0.3747,9.28,9.28,8.01,4.67,5
2026-05-13,San Antonio Spurs (-193) @ Minnesota Timberwolves (+164),Victor Wembanyama,C1,13.5,11.79,-1.71,12.7,UNDER,UNDER,11,0.8,LOW,NORMAL,12|14|15|15|15|4|17,39,1.99,0.33,150,-130,-130,164,-193,0.414,0.586,0.805,0.2758,11.88,11.88,11.25,6.29,5
2026-05-13,Cleveland Cavaliers (+145) @ Detroit Pistons (-171),Dean Wade,C1,3.5,4.08,0.58,16.6,OVER,PASS,5.5,0.6,HIGH,NORMAL,3|5|4|3|5|1|5,90,0.302,0.15,135,129,135,-171,145,0.494,0.506,0.973,0.4765,4.12,4.12,3.83,3.17,5
