date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-10,New York Knicks (-120) @ Philadelphia 76ers (+100),Quentin Grimes,C1,2.5,3.47,0.97,38.8,OVER,OVER,7.3,0.8,HIGH,NORMAL,2|2|3|6|1|3|2,100,0.493,0.25,200,-114,200,100,-120,0.385,0.615,0.975,0.4812,3.52,3.52,3.18,2.7,5
2026-05-10,New York Knicks (-120) @ Philadelphia 76ers (+100),Miles McBride,C1,2.5,1.73,-0.77,30.8,UNDER,UNDER,6.3,0.8,HIGH,NORMAL,1|0|3|1|0|1|0,100,0.602,0.29,154,130,130,100,-120,0.475,0.525,0.9,0.4115,1.8,1.8,1.3,2.24,5
2026-05-10,Detroit Pistons (+138) @ Cleveland Cavaliers (-163),Max Strus,C1,3.5,5.15,1.65,47.1,OVER,OVER,9.7,0.8,HIGH,NORMAL,7|4|5|8|5|3|5,97,0.554,0.25,-156,125,-156,-163,138,0.578,0.422,0.999,0.4987,5.19,5.19,4.93,3.67,4
2026-05-10,Detroit Pistons (+138) @ Cleveland Cavaliers (-163),Daniss Jenkins,C1,2.5,3.48,0.98,39.2,OVER,OVER,7.5,0.8,HIGH,NORMAL,2|0|1|3|7|6|1,94,0.527,0.26,120,-133,120,-163,138,0.443,0.557,0.969,0.4716,3.52,3.52,3.24,3.12,3
2026-05-10,Detroit Pistons (+138) @ Cleveland Cavaliers (-163),Dean Wade,C1,3.5,4.25,0.75,21.4,OVER,OVER,6,0.6,HIGH,NORMAL,5|3|5|4|3|5|1,94,0.49,0.05,106,-119,106,-163,138,0.472,0.528,0.937,0.4388,4.28,4.28,4.11,3.31,4
2026-05-10,San Antonio Spurs (-185) @ Minnesota Timberwolves (+158),Keldon Johnson,C1,3.5,4.84,1.34,38.3,OVER,OVER,7.9,0.6,HIGH,NORMAL,4|5|1|5|2|10|2,90,0.471,0.34,180,-105,180,158,-185,0.411,0.589,0.998,0.4984,4.84,4.84,4.81,3.5,5
2026-05-10,New York Knicks (-120) @ Philadelphia 76ers (+100),Tyrese Maxey,C1,3.5,4.4,0.9,25.7,OVER,OVER,6.9,0.8,HIGH,NORMAL,2|10|2|11|3|3|2,90,0.761,0.37,135,117,135,100,-120,0.48,0.52,0.882,0.3973,4.36,4.36,4.64,3.67,5
2026-05-10,Oklahoma City Thunder (-518) @ Los Angeles Lakers (+392),Alex Caruso,C1,2.5,3.16,0.66,26.4,OVER,OVER,6.3,0.8,HIGH,NORMAL,5|2|5|4|2|4|2,87,0.206,0.39,-151,125,-151,391.5,-517.5,0.575,0.425,0.986,0.4824,3.16,3.16,3.15,2.9,4
2026-05-10,New York Knicks (-120) @ Philadelphia 76ers (+100),Jalen Brunson,C1,3.5,2.67,-0.83,23.7,UNDER,UNDER,7.1,0.8,HIGH,NORMAL,3|0|3|2|1|1|5,80,0.415,0.86,142,-160,-160,100,-120,0.402,0.598,0.977,0.4701,2.8,2.8,1.96,2.38,5
2026-05-10,New York Knicks (-120) @ Philadelphia 76ers (+100),Paul George,C1,5.5,4.83,-0.67,12.2,UNDER,UNDER,7.1,0.8,HIGH,NORMAL,4|9|4|3|3|6|5,73,0.51,0.39,190,-136,-136,100,-120,0.374,0.626,0.906,0.3891,4.88,4.88,4.55,3.39,5
