date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-02,Orlando Magic (+287) @ Detroit Pistons (-365),Jalen Duren,C1,1.5,2.48,0.98,65.3,OVER,OVER,7.2,0.8,HIGH,NORMAL,4|1|4|1|3|2|1,97,0.357,0.19,190,124,190,-365,287,0.436,0.564,0.997,0.4977,2.48,2.48,2.49,1.58,4
2026-05-02,Toronto Raptors (+262) @ Cleveland Cavaliers (-326),Max Strus,C1,2.5,1.86,-0.64,25.6,UNDER,UNDER,6.3,0.8,HIGH,NORMAL,2|0|3|3|0|2|3,97,0.245,0.13,136,-170,-170,-326,262.5,0.402,0.598,0.984,0.4784,1.88,1.88,1.78,1.45,4
2026-05-02,Philadelphia 76ers (+244) @ Boston Celtics (-300),Neemias Queta,C1,0.5,1.69,1.19,238,OVER,OVER,8.3,0.8,HIGH,NORMAL,2|1|0|0|1|1|0,94,0.369,0.17,210,156,210,-300,244,0.452,0.548,0.999,0.4993,1.79,1.79,1.31,1.16,3
2026-05-02,Philadelphia 76ers (+244) @ Boston Celtics (-300),Sam Hauser,C1,0.5,1.24,0.74,148,OVER,OVER,6.7,0.8,HIGH,NORMAL,4|2|1|0|1|0|1,94,0.205,0.29,-185,142,-185,-300,244,0.611,0.389,0.993,0.49,1.25,1.25,1.22,1.23,3
2026-05-02,Philadelphia 76ers (+244) @ Boston Celtics (-300),Nikola Vucevic,C1,1.5,2.52,1.02,68,OVER,OVER,7.5,0.8,HIGH,NORMAL,5|3|1|4|2|3|1,94,0.252,0.15,133,-160,133,-300,244,0.411,0.589,1,0.5,2.54,2.54,2.45,1.86,3
2026-05-02,Orlando Magic (+287) @ Detroit Pistons (-365),Duncan Robinson,C1,1.5,2.39,0.89,59.3,OVER,OVER,7,0.8,HIGH,NORMAL,2|4|3|3|0|1|3,84,0.407,0.52,185,121,185,-365,287,0.437,0.563,0.986,0.4892,2.44,2.44,2.19,1.58,3
2026-05-02,Minnesota Timberwolves (+583) @ San Antonio Spurs (-875),Mike Conley,C1,3.5,2.62,-0.88,25.1,UNDER,UNDER,7.4,0.8,MED,NORMAL,4|2|2|0|4|4|3,80,0.534,0,145,115,115,-875,583,0.467,0.533,0.95,0.4533,2.67,2.67,2.46,1.75,5
2026-05-02,Los Angeles Lakers (+673) @ Oklahoma City Thunder (-1039),Isaiah Hartenstein,C1,2.5,3.56,1.06,42.4,OVER,OVER,7,0.4,MED,NORMAL,3|2|1|2|2|1|3,74,0.896,0.19,165,109,165,-1039,673,0.441,0.559,0.882,0.4052,3.85,3.85,2.41,1.48,3
2026-05-02,Orlando Magic (+287) @ Detroit Pistons (-365),Ausar Thompson,C1,2.5,3.38,0.88,35.2,OVER,OVER,6.9,0.6,MED,NORMAL,4|1|1|3|1|6|6,70,0.81,0.49,140,136,140,-365,287,0.496,0.504,0.861,0.3809,3.48,3.48,2.97,1.65,6
2026-05-02,Philadelphia 76ers (+244) @ Boston Celtics (-300),Derrick White,C1,3.5,4.32,0.82,23.4,OVER,OVER,6.9,0.6,MED,NORMAL,5|6|3|2|3|3|1,70,0.866,0.39,165,-104,165,-300,244,0.425,0.575,0.828,0.3619,4.46,4.46,3.73,2.14,6
