date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-04-08,Portland Trail Blazers (+135) @ San Antonio Spurs (-160),Luke Kornet,C1,2.5,1.59,-0.91,36.4,UNDER,UNDER,7.2,0.8,HIGH,NORMAL,4|1|0|1|5|1|1,88,0.374,0.29,174,-233,-233,-160,135,0.343,0.657,0.993,0.4883,1.6,1.6,1.53,1.47,1
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Anthony Black,C1,2.5,3.88,1.38,55.2,OVER,OVER,8.8,0.6,MED,NORMAL,4|1|4|2|3|0|2,80,0.982,0.02,124,-156,124,-240,199,0.423,0.577,0.92,0.4277,4.12,4.12,2.9,1.54,5
2026-04-08,Portland Trail Blazers (+135) @ San Antonio Spurs (-160),Dylan Harper,C1,5.5,4.41,-1.09,19.8,UNDER,UNDER,9.2,0.8,MED,NORMAL,6|2|3|5|5|3|4,75,0.778,0.02,180,-105,-105,-160,135,0.411,0.589,0.919,0.417,4.48,4.48,4.12,2.18,6
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Franz Wagner,C1,2.5,3.44,0.94,37.6,OVER,OVER,7,0.6,MED,NORMAL,2|3|5|3|2|1|2,70,0.762,0.31,116,-125,116,-240,199,0.455,0.545,0.891,0.3985,3.56,3.56,2.98,1.82,6
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Paolo Banchero,C1,4.5,5.53,1.03,22.9,OVER,OVER,7.9,0.6,MED,NORMAL,7|3|8|3|5|6|3,69,0.997,0.4,145,110,145,-240,199,0.462,0.538,0.849,0.3724,5.6,5.6,5.23,2.59,6
2026-04-08,Dallas Mavericks (+423) @ Phoenix Suns (-550),Devin Booker,C1,6.5,4.98,-1.52,23.4,UNDER,UNDER,10.1,0.8,MED,NORMAL,8|8|5|7|6|4|8,68,0.988,0.12,-102,-127,-127,-550,423,0.474,0.526,0.938,0.4296,4.84,4.84,5.53,3.1,1
2026-04-08,Atlanta Hawks (+100) @ Cleveland Cavaliers (-120),Nickeil Alexander-Walker,C1,3.5,4.14,0.64,18.3,OVER,OVER,6,0.6,MED,NORMAL,3|5|8|6|1|3|3,62,0.754,0.54,155,106,155,-120,100,0.447,0.553,0.802,0.3371,4.16,4.16,4.04,2.54,6
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Desmond Bane,C1,3.5,4.13,0.63,18,OVER,OVER,6.2,0.6,MED,NORMAL,6|2|5|2|5|4|1,62,0.68,0.44,150,112,150,-240,199,0.459,0.541,0.823,0.3525,4.2,4.2,3.83,2.1,6
2026-04-08,Oklahoma City Thunder (-260) @ Los Angeles Clippers (+215),Isaiah Hartenstein,C1,2.5,3.78,1.28,51.2,OVER,OVER,8.3,0.6,MED,NORMAL,5|2|3|1|2|3|2,61,0.821,0.49,-141,109,-141,215,-260,0.55,0.45,0.941,0.4289,3.92,3.92,3.21,1.65,2
2026-04-08,Memphis Grizzlies (+1550) @ Denver Nuggets (-5000),Cedric Coward,C1,3.5,2.43,-1.07,30.6,UNDER,UNDER,8.1,0.8,MED,NORMAL,4|2|4|3|0|1|3,58,0.65,0.54,144,-189,-189,-5000,1550,0.385,0.615,0.95,0.4277,2.48,2.48,2.23,1.66,1
2026-04-08,Atlanta Hawks (+100) @ Cleveland Cavaliers (-120),Evan Mobley,C1,3.5,3.01,-0.49,14,UNDER,UNDER,6.1,0.8,MED,NORMAL,6|4|3|3|4|5|4,56,0.622,0.34,205,-122,-122,-120,100,0.374,0.626,0.785,0.2614,2.92,2.92,3.38,2.34,6
2026-04-08,Minnesota Timberwolves (+199) @ Orlando Magic (-240),Donte DiVincenzo,C1,3.5,3.07,-0.43,12.3,UNDER,UNDER,6.1,0.8,MED,NORMAL,2|2|2|1|1|3|4,53,0.631,0.57,120,-120,-120,-240,199,0.455,0.545,0.752,0.2272,3.24,3.24,2.4,1.39,6
2026-04-08,Oklahoma City Thunder (-260) @ Los Angeles Clippers (+215),Darius Garland,C1,5.5,6.68,1.18,21.5,OVER,OVER,8.8,0.6,LOW,NORMAL,6|5|11|4|3|6|4,52,1.41,0.52,215,120,215,215,-260,0.411,0.589,0.799,0.3528,6.8,6.8,6.2,2.91,6
2026-04-08,Portland Trail Blazers (+135) @ San Antonio Spurs (-160),Jrue Holiday,C1,6.5,5.6,-0.9,13.8,UNDER,UNDER,8.8,0.8,LOW,NORMAL,4|8|3|2|2|9|11,51,1.371,0.2,205,-144,-144,-160,135,0.357,0.643,0.744,0.1877,5.68,5.68,5.27,2.56,6
