date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-05,Golden State Warriors (+285) @ Houston Rockets (-355),Pat Spencer,C1,4.5,1.25,-3.25,72.2,UNDER,STRONG UNDER,13.9,0.8,HIGH,NORMAL,,100,0.27,0,160,-111,-111,-355,285,0.422,0.578,1,0.5,1.2,1.2,1.43,1.33,6
2026-03-05,Golden State Warriors (+285) @ Houston Rockets (-355),Gui Santos,C1,2.5,1.25,-1.25,50,UNDER,UNDER,8.4,0.8,HIGH,NORMAL,,100,0.185,0.05,165,108,108,-355,285,0.44,0.56,1,0.5,1.19,1.19,1.46,1.19,6
2026-03-05,Detroit Pistons (+135) @ San Antonio Spurs (-160),Victor Wembanyama,C4,2.5,3.73,1.23,49.2,OVER,OVER,9.1,0.8,HIGH,NORMAL,,100,0.339,0.14,160,130,160,-160,135,0.469,0.531,1,0.5,3.78,3.78,3.55,4.46,5
2026-03-05,Dallas Mavericks (+263) @ Orlando Magic (-325),Max Christie,C2,2.5,1.43,-1.07,42.8,UNDER,UNDER,7.5,0.8,HIGH,NORMAL,,100,0.485,0.25,130,-155,-155,-325,263,0.417,0.583,0.986,0.4821,1.42,1.42,1.48,1.83,5
2026-03-05,Toronto Raptors (+170) @ Minnesota Timberwolves (-200),Jaden McDaniels,C2,2.5,1.7,-0.8,32,UNDER,UNDER,6.5,0.8,HIGH,NORMAL,,100,0.325,0.18,215,-108,-108,-200,170,0.379,0.621,0.993,0.4927,1.73,1.73,1.62,2.1,6
2026-03-05,Detroit Pistons (+135) @ San Antonio Spurs (-160),Ausar Thompson,C3,3.5,2.23,-1.27,36.3,UNDER,UNDER,8,0.8,HIGH,NORMAL,,97,0.467,0.14,132,-160,-160,-160,135,0.412,0.588,0.997,0.4961,2.09,2.09,2.8,3.33,4
2026-03-05,Toronto Raptors (+170) @ Minnesota Timberwolves (-200),Naz Reid,C2,2.5,1.87,-0.63,25.2,UNDER,UNDER,6,0.8,HIGH,NORMAL,,97,0.314,0.16,150,-182,-182,-200,170,0.383,0.617,0.978,0.469,1.78,1.78,2.23,2.24,4
2026-03-05,Toronto Raptors (+170) @ Minnesota Timberwolves (-200),Jakob Poeltl,C3,1.5,2.63,1.13,75.3,OVER,OVER,8.3,0.8,HIGH,NORMAL,,94,0.137,0.09,-154,120,-154,-200,170,0.572,0.428,1,0.5,2.67,2.67,2.47,2.58,3
2026-03-05,New Orleans Pelicans (-215) @ Sacramento Kings (+180),Saddiq Bey,C2,3.5,1.48,-2.02,57.7,UNDER,STRONG UNDER,10.9,0.8,HIGH,NORMAL,,94,0.269,0.01,124,-160,-160,180,-215,0.42,0.58,1,0.5,1.45,1.45,1.58,2.21,3
2026-03-05,Los Angeles Lakers (+155) @ Denver Nuggets (-180),Deandre Ayton,C3,0.5,1.72,1.22,244,OVER,OVER,9.1,0.8,HIGH,NORMAL,,91,0.419,0.28,-150,129,-150,-180,155,0.579,0.421,0.998,0.4975,1.64,1.64,2.03,2.9,2
