date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-11,New York Knicks (-950) @ Utah Jazz (+630),John Konchar,C1,2.5,1.71,-0.79,31.6,UNDER,UNDER,6.9,0.8,HIGH,NORMAL,1|0|1|3|4|0|3,97,0.33,0.11,105,-120,-120,630,-950,0.472,0.528,0.992,0.4912,1.72,1.72,1.69,1.34,4
2026-03-11,Cleveland Cavaliers (-160) @ Orlando Magic (+140),Jaylon Tyson,C1,1.5,2.46,0.96,64,OVER,OVER,6.8,0.6,HIGH,NORMAL,2|3|1|2|4|1|2,88,0.403,0.23,-167,128,-167,140,-160,0.588,0.412,0.991,0.488,2.56,2.56,2.08,1.4,1
2026-03-11,Cleveland Cavaliers (-160) @ Orlando Magic (+140),Dennis Schroder,C1,3.5,4.42,0.92,26.3,OVER,OVER,6.9,0.6,MED,NORMAL,5|5|9|5|5|2|2,80,0.855,0.19,142,132,142,140,-160,0.489,0.511,0.859,0.3799,4.36,4.36,4.65,2.43,5
2026-03-11,Charlotte Hornets (-700) @ Sacramento Kings (+500),Coby White,C1,3.5,4.4,0.9,25.7,OVER,OVER,7.1,0.6,MED,NORMAL,3|4|6|1|6|3|1,80,0.772,0.09,120,-154,120,500,-700,0.428,0.572,0.878,0.3882,4.44,4.44,4.25,2.15,5
2026-03-11,Toronto Raptors (-127) @ New Orleans Pelicans (+105),Jakob Poeltl,C1,2.5,1.94,-0.56,22.4,UNDER,UNDER,6,0.8,HIGH,NORMAL,1|2|2|3|0|4|4,80,0.379,0.6,125,-154,-154,105,-127,0.423,0.577,0.93,0.4111,1.96,1.96,1.86,1.61,2
2026-03-11,Cleveland Cavaliers (-160) @ Orlando Magic (+140),Dean Wade,C1,0.5,1.47,0.97,194,OVER,OVER,7.5,0.8,HIGH,NORMAL,0|0|1|3|4|0|2,78,0.315,0.36,-200,145,-200,140,-160,0.62,0.38,0.999,0.4985,1.48,1.48,1.45,1.19,1
2026-03-11,Houston Rockets (+195) @ Denver Nuggets (-235),Cameron Johnson,C1,1.5,2.48,0.98,65.3,OVER,OVER,7.3,0.8,HIGH,NORMAL,4|2|3|1|3|5|1,78,0.377,0.45,-105,-130,-105,-235,195,0.475,0.525,0.995,0.4949,2.48,2.48,2.47,1.74,1
2026-03-11,Minnesota Timberwolves (+108) @ Los Angeles Clippers (-130),Donte DiVincenzo,C1,3.5,4.49,0.99,28.3,OVER,OVER,7.4,0.6,MED,NORMAL,4|4|5|6|2|4|2,70,0.924,0.43,190,-105,190,-130,108,0.402,0.598,0.858,0.3916,4.52,4.52,4.35,2.24,6
2026-03-11,Minnesota Timberwolves (+108) @ Los Angeles Clippers (-130),Kris Dunn,C1,3.5,4.46,0.96,27.4,OVER,OVER,7.2,0.6,MED,NORMAL,7|4|7|3|5|3|3,70,0.802,0.31,200,-105,200,-130,108,0.394,0.606,0.884,0.413,4.44,4.44,4.53,2.31,6
2026-03-11,Toronto Raptors (-127) @ New Orleans Pelicans (+105),Jeremiah Fears,C1,2.5,3.42,0.92,36.8,OVER,OVER,6.6,0.6,MED,NORMAL,4|5|4|2|6|1|7,68,0.817,0,-141,109,-141,105,-127,0.55,0.45,0.87,0.3434,3.32,3.32,3.84,2.04,1
2026-03-11,Toronto Raptors (-127) @ New Orleans Pelicans (+105),Derik Queen,C1,2.5,3.22,0.72,28.8,OVER,OVER,6.2,0.6,MED,NORMAL,1|3|2|4|5|1|5,68,0.56,0.03,112,-145,112,105,-127,0.444,0.556,0.901,0.4063,3.32,3.32,2.83,1.82,1
2026-03-11,Toronto Raptors (-127) @ New Orleans Pelicans (+105),Trey Murphy III,C1,3.5,4.27,0.77,22,OVER,OVER,6.6,0.6,MED,NORMAL,7|6|3|4|4|4|4,68,0.73,0.31,165,110,165,105,-127,0.442,0.558,0.854,0.3828,4.28,4.28,4.22,2.25,6
2026-03-11,Minnesota Timberwolves (+108) @ Los Angeles Clippers (-130),Ayo Dosunmu,C1,2.5,3.38,0.88,35.2,OVER,OVER,6.9,0.6,MED,NORMAL,2|1|4|4|1|2|1,67,0.856,0.36,175,105,175,-130,108,0.427,0.573,0.848,0.3806,3.52,3.52,2.82,1.61,4
2026-03-11,Charlotte Hornets (-700) @ Sacramento Kings (+500),Nique Clifford,C1,3.5,2.99,-0.51,14.6,UNDER,UNDER,6.3,0.8,MED,NORMAL,1|7|4|4|3|2|2,67,0.553,0.26,142,132,132,500,-700,0.489,0.511,0.822,0.3436,2.88,2.88,3.45,2.23,6
2026-03-11,Cleveland Cavaliers (-160) @ Orlando Magic (+140),Donovan Mitchell,C1,4.5,5.89,1.39,30.9,OVER,OVER,9.4,0.6,LOW,NORMAL,3|5|4|5|4|5|6,65,1.197,0.19,130,122,130,140,-160,0.491,0.509,0.877,0.3912,6.04,6.04,5.27,2.22,6
2026-03-11,Cleveland Cavaliers (-160) @ Orlando Magic (+140),Tristan da Silva,C1,2.5,1.76,-0.74,29.6,UNDER,UNDER,6.6,0.8,MED,NORMAL,3|3|2|1|3|4|5,61,0.812,0.59,139,-165,-165,140,-160,0.402,0.598,0.819,0.2602,1.68,1.68,2.06,1.71,2
2026-03-11,Cleveland Cavaliers (-160) @ Orlando Magic (+140),Desmond Bane,C1,4.5,3.49,-1.01,22.4,UNDER,UNDER,8.1,0.8,MED,NORMAL,6|4|7|4|3|4|9,59,0.907,0.65,125,-155,-155,140,-160,0.422,0.578,0.867,0.3304,3.44,3.44,3.71,2.36,6
2026-03-11,Houston Rockets (+195) @ Denver Nuggets (-235),Jamal Murray,C1,5.5,6.49,0.99,18,OVER,OVER,8.3,0.6,LOW,NORMAL,1|6|4|8|7|3|6,57,1.278,0,125,111,125,-235,195,0.484,0.516,0.781,0.3029,6.68,6.68,5.73,2.72,6
2026-03-11,Charlotte Hornets (-700) @ Sacramento Kings (+500),Kon Knueppel,C1,3.5,3.02,-0.48,13.7,UNDER,UNDER,6.3,0.8,MED,NORMAL,2|1|5|0|4|2|2,56,0.535,0.49,130,-165,-165,500,-700,0.411,0.589,0.815,0.2549,3.12,3.12,2.6,1.59,6
2026-03-11,New York Knicks (-950) @ Utah Jazz (+630),Keyonte George,C1,4.5,5.25,0.75,16.7,OVER,OVER,6.8,0.4,LOW,NORMAL,7|1|4|2|2|4|2,55,1.374,0.15,145,107,145,630,-950,0.458,0.542,0.707,0.2525,5.56,5.56,4,1.7,6
2026-03-11,Cleveland Cavaliers (-160) @ Orlando Magic (+140),Paolo Banchero,C1,4.5,5.31,0.81,18,OVER,OVER,7.1,0.6,MED,NORMAL,6|9|2|6|6|3|3,52,0.984,0.68,128,-150,128,140,-160,0.422,0.578,0.795,0.3174,5.36,5.36,5.09,2.64,6
2026-03-11,Charlotte Hornets (-700) @ Sacramento Kings (+500),LaMelo Ball,C1,7.5,6.52,-0.98,13.1,UNDER,UNDER,9.2,0.8,LOW,NORMAL,8|8|9|4|5|3|4,50,1.446,0.14,190,105,105,500,-700,0.414,0.586,0.751,0.2569,6.6,6.6,6.2,2.78,6
