date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Stephon Castle,C1,4.5,5.53,1.03,22.9,OVER,OVER,7.3,0.6,HIGH,NORMAL,3|5|5|6|8|4|5,99,0.687,0.1,125,113,125,-125,105,0.486,0.514,0.933,0.4397,5.52,5.52,5.59,3.64,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Luke Kornet,C1,2.5,4.23,1.73,69.2,OVER,STRONG OVER,10,0.8,HIGH,NORMAL,7|1|5|4|1|3|5,94,0.64,0.06,122,129,122,-125,105,0.508,0.492,0.997,0.4973,4.36,4.36,3.5,2.67,3
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Jose Alvarado,C1,1,1.65,0.65,65,OVER,OVER,6.8,0.8,HIGH,NORMAL,1|1|0|0|4|3|3,91,0.649,0.19,190,158,190,-125,105,0.471,0.529,0.842,0.3794,1.68,1.68,1.5,2.45,2
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Julian Champagnie,C1,4.5,5.91,1.41,31.3,OVER,OVER,8.4,0.6,HIGH,NORMAL,4|8|6|6|10|4|1,90,0.767,0.39,130,110,130,-125,105,0.477,0.523,0.967,0.4708,5.88,5.88,6.1,4.06,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Mitchell Robinson,C1,4.5,6.3,1.8,40,OVER,OVER,10.1,0.6,MED,NORMAL,6|4|3|10|6|3|4,77,0.994,0.2,165,-113,165,-125,105,0.416,0.584,0.965,0.4719,6.44,6.44,5.49,3.73,4
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Devin Vassell,C1,4.5,5.2,0.7,15.6,OVER,OVER,6.1,0.6,MED,NORMAL,6|4|1|6|9|9|4,68,0.99,0.24,130,118,130,-125,105,0.487,0.513,0.76,0.2877,5.16,5.16,5.45,3.71,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Keldon Johnson,C1,3,3.71,0.71,23.7,OVER,PASS,5.3,0.4,HIGH,NORMAL,3|4|3|3|0|4|2,91,0.635,0.08,185,-106,185,-125,105,0.405,0.595,0.868,0.3983,3.84,3.84,2.99,2.67,2
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),De'Aaron Fox,C1,3.5,3.95,0.45,12.9,OVER,PASS,5.2,0.6,HIGH,NORMAL,10|4|5|0|4|3|3,84,0.402,0.04,135,133,135,-125,105,0.498,0.502,0.869,0.386,3.96,3.96,3.87,2.81,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Landry Shamet,C1,1.5,1.25,-0.25,16.7,UNDER,PASS,4.6,0.6,HIGH,NORMAL,1|4|1|0|1|2|4,80,0.483,0.47,116,-120,-120,-125,105,0.459,0.541,0.698,0.1678,1.24,1.24,1.3,2.45,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Mikal Bridges,C1,3.5,2.92,-0.58,16.6,UNDER,PASS,5.2,0.6,HIGH,NORMAL,5|3|6|3|3|6|5,80,0.66,0.33,121,-125,-125,-125,105,0.449,0.551,0.81,0.2863,2.8,2.8,3.57,3.37,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Miles McBride,C1,1.5,1.64,0.14,9.3,OVER,PASS,4.8,0.8,HIGH,NORMAL,2|4|0|2|1|2|0,73,0.424,0.15,155,-200,155,-125,105,0.37,0.63,0.629,0.1948,1.64,1.64,1.66,2.52,3
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Jalen Brunson,C1,2.5,2.79,0.29,11.6,OVER,PASS,5,0.8,HIGH,NORMAL,5|3|3|2|3|5|5,72,0.533,0.31,130,134,130,-125,105,0.504,0.496,0.707,0.2408,2.76,2.76,2.98,3.02,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),OG Anunoby,C1,5.5,5.66,0.16,2.9,OVER,PASS,4,0.4,HIGH,NORMAL,5|4|7|7|3|4|5,69,0.796,0.18,190,-105,190,-125,105,0.402,0.598,0.58,0.1795,5.72,5.72,5.33,3.66,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Dylan Harper,C1,5.5,5.25,-0.25,4.5,UNDER,PASS,4.7,0.6,MED,NORMAL,5|6|6|7|8|6|9,52,1.122,0.28,190,118,118,-125,105,0.429,0.571,0.588,0.1194,5.16,5.16,5.75,3.99,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Josh Hart,C1,8.5,7.87,-0.63,7.4,UNDER,PASS,7.7,0.8,MED,NORMAL,7|4|9|11|15|6|9,46,1.437,0.3,140,-114,-114,-125,105,0.439,0.561,0.669,0.1458,7.8,7.8,8.3,5.08,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Victor Wembanyama,C1,11.5,11.35,-0.15,1.3,UNDER,PASS,4.6,0.4,LOW,NORMAL,8|6|10|7|12|9|8,32,2.15,0.11,140,-105,-105,-125,105,0.449,0.551,0.528,0.0162,11.56,11.56,10.13,4.75,5
2026-06-09,San Antonio Spurs (+105) @ New York Knicks (-125),Karl-Anthony Towns,C1,11.5,11.02,-0.48,4.2,UNDER,PASS,8,0.8,LOW,NORMAL,13|13|8|14|12|13|8,26,1.705,0.54,155,-120,-120,-125,105,0.418,0.582,0.611,0.0721,11.08,11.08,10.71,6.15,5
