date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Jaylon Tyson,C3,1.5,2.13,0.63,42,OVER,OVER,6.6,0.8,HIGH,NORMAL,0|0|2|3|1|2|4,94,0.372,0.27,105,-130,105,-109,-111,0.463,0.537,0.955,0.4561,2.25,2.25,1.65,2.48,3
2026-03-08,Detroit Pistons (-115) @ Miami Heat (-105),Andrew Wiggins,C1,1.5,2.78,1.28,85.3,OVER,OVER,8.4,0.8,HIGH,NORMAL,2|3|5|2|4|4|1,88,0.354,0.02,-200,145,-200,-105,-115,0.62,0.38,1,0.5,2.72,2.72,3.04,2.03,1
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Dennis Schroder,C3,3.5,4.95,1.45,41.4,OVER,OVER,9.1,0.8,MED,NORMAL,3|7|5|5|9|5|5,80,0.651,0.26,170,104,170,-109,-111,0.43,0.57,0.987,0.4897,4.91,4.91,5.13,4.06,5
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Evan Mobley,C3,2.5,3.51,1.01,40.4,OVER,OVER,6.3,0.4,MED,NORMAL,2|2|1|1|1|2|4,80,0.671,0.14,215,-104,215,-109,-111,0.384,0.616,0.934,0.4517,3.76,3.76,2.49,2.41,5
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Sam Hauser,C1,0.5,1.88,1.38,276,OVER,OVER,9,0.8,HIGH,NORMAL,4|1|2|2|1|1|0,78,0.434,0.49,-250,180,-250,-109,-111,0.667,0.333,0.999,0.4982,1.92,1.92,1.7,1.27,1
2026-03-08,Detroit Pistons (-115) @ Miami Heat (-105),Duncan Robinson,C1,2.5,1.88,-0.62,24.8,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,5|3|2|2|3|1|4,78,0.377,0.32,110,-145,-145,-105,-115,0.446,0.554,0.95,0.4387,1.84,1.84,2.06,1.54,1
2026-03-08,Dallas Mavericks (+330) @ Toronto Raptors (-425),Jakob Poeltl,C1,2.5,1.88,-0.62,24.8,UNDER,UNDER,6.2,0.8,HIGH,NORMAL,0|1|2|2|3|0|4,78,0.389,0.58,132,-172,-172,-425,330,0.405,0.595,0.945,0.4252,1.96,1.96,1.54,1.36,1
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Brandon Miller,C1,2.5,3.37,0.87,34.8,OVER,OVER,6.7,0.6,MED,NORMAL,3|3|4|2|4|2|5,77,0.628,0.15,145,125,145,155,-180,0.479,0.521,0.917,0.4299,3.4,3.4,3.23,1.75,4
2026-03-08,Chicago Bulls (-140) @ Sacramento Kings (+120),DeMar DeRozan,C1,3.5,4.19,0.69,19.7,OVER,OVER,6,0.6,MED,NORMAL,5|4|7|5|8|1|2,75,0.567,0.27,101,-105,101,120,-140,0.493,0.507,0.888,0.3886,4.16,4.16,4.32,2.69,5
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Coby White,C1,2.5,4.49,1.99,79.6,OVER,OVER,10.4,0.6,MED,NORMAL,3|3|4|6|1|6|3,74,0.837,0.25,145,125,145,155,-180,0.479,0.521,0.991,0.4924,4.52,4.52,4.35,2.1,3
2026-03-08,Washington Wizards (+350) @ New Orleans Pelicans (-450),Tre Johnson,C1,2.5,1.97,-0.53,21.2,UNDER,UNDER,6.2,0.8,MED,NORMAL,3|2|1|0|3|1|2,71,0.51,0.17,165,134,134,-450,350,0.469,0.531,0.851,0.3699,1.4,2.48,1.83,1.32,3
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Donovan Mitchell,C3,4.5,5.56,1.06,23.6,OVER,OVER,7.6,0.6,MED,NORMAL,10|5|3|5|4|5|4,70,0.763,0.4,128,122,128,-109,-111,0.493,0.507,0.918,0.427,5.66,5.66,5.18,3.44,6
2026-03-08,Dallas Mavericks (+330) @ Toronto Raptors (-425),Naji Marshall,C1,2.5,3.86,1.36,54.4,OVER,OVER,8.1,0.6,MED,NORMAL,3|2|7|6|2|5|3,64,0.602,0.4,175,107,175,-425,330,0.429,0.571,0.988,0.4906,3.84,3.84,3.92,2.32,3
2026-03-08,Washington Wizards (+350) @ New Orleans Pelicans (-450),Trey Murphy III,C1,3.5,4.19,0.69,19.7,OVER,OVER,6.1,0.6,MED,NORMAL,5|7|6|3|4|4|4,62,0.64,0.33,150,114,150,-450,350,0.461,0.539,0.86,0.3833,4.16,4.16,4.3,2.59,4
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Jayson Tatum,C1,4.5,0,-4.5,100,UNDER,UNDER,15.4,0.8,LOW,NORMAL,7,55,3.285,0.43,135,110,110,-109,-111,0.472,0.528,0.915,0.4189,0,0,0,0.77,6
2026-03-08,New York Knicks (-150) @ Los Angeles Lakers (+128),Jalen Brunson,C1,7.5,6.28,-1.22,16.3,UNDER,UNDER,9.8,0.8,LOW,NORMAL,9|4|3|7|10|15|15,54,2.85,0.25,170,115,115,128,-150,0.443,0.557,0.666,0.1878,6.16,6.16,6.75,3.48,6
2026-03-08,Indiana Pacers (+306) @ Portland Trail Blazers (-385),Deni Avdija,C3,4.5,6.21,1.71,38,OVER,OVER,9.5,0.6,LOW,NORMAL,3|3|8|3|2|13|0,52,1.072,0.6,125,119,125,-385,306,0.493,0.507,0.945,0.4505,6.37,6.37,5.57,4.25,4
2026-03-08,Orlando Magic (-160) @ Milwaukee Bucks (+135),Giannis Antetokounmpo,C1,5.5,4.17,-1.33,24.2,UNDER,UNDER,10.1,0.8,LOW,NORMAL,1|6|7|7|2|4|8,52,1.293,0.55,200,-137,-137,135,-160,0.366,0.634,0.848,0.3199,2.37,5.2,5,2.42,4
2026-03-08,New York Knicks (-150) @ Los Angeles Lakers (+128),LeBron James,C1,5.5,6.69,1.19,21.6,OVER,OVER,8.9,0.6,LOW,NORMAL,5|4|5|9|5|7|8,52,1.395,0.32,125,120,125,128,-150,0.494,0.506,0.803,0.3227,6.76,6.76,6.39,2.72,6
2026-03-08,Orlando Magic (-160) @ Milwaukee Bucks (+135),Desmond Bane,C1,4,3.48,-0.52,13,UNDER,UNDER,6.4,0.8,MED,NORMAL,1|6|4|7|4|3|4,52,0.523,0.46,150,113,113,135,-160,0.46,0.54,0.84,0.3492,3.4,3.4,3.79,2.45,4
2026-03-08,Indiana Pacers (+306) @ Portland Trail Blazers (-385),Andrew Nembhard,C1,6.5,7.81,1.31,20.2,OVER,OVER,9.5,0.6,LOW,NORMAL,10|4|11|3|7|5|8,47,1.623,0.43,165,-122,165,-385,306,0.407,0.593,0.79,0.3314,8.08,8.08,6.72,2.94,4
2026-03-08,Indiana Pacers (+306) @ Portland Trail Blazers (-385),Jrue Holiday,C1,6.5,5.63,-0.87,13.4,UNDER,UNDER,8.6,0.8,LOW,NORMAL,7|4|7|4|4|11|10,47,1.518,0.13,185,118,118,-385,306,0.433,0.567,0.717,0.2386,5.6,5.6,5.74,2.88,4
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Derrick White,C1,5,6.26,1.26,25.2,OVER,OVER,8.8,0.6,LOW,NORMAL,8|3|7|8|9|3|4,45,1.223,0.99,130,120,130,-109,-111,0.489,0.511,0.849,0.3664,6.36,6.36,5.85,2.91,6
2026-03-08,Orlando Magic (-160) @ Milwaukee Bucks (+135),Jalen Suggs,C1,6.5,5.76,-0.74,11.4,UNDER,UNDER,8.4,0.8,LOW,NORMAL,10|3|0|4|9|7|4,44,1.297,0.2,205,-145,-145,135,-160,0.356,0.644,0.716,0.1521,5.8,5.8,5.58,2.38,4
2026-03-08,Boston Celtics (-111) @ Cleveland Cavaliers (-109),Payton Pritchard,C1,4.5,5.41,0.91,20.2,OVER,OVER,7.6,0.6,LOW,NORMAL,4|4|5|5|9|0|6,40,1.007,0.7,150,102,150,-109,-111,0.447,0.553,0.817,0.3475,5.52,5.52,4.98,2.41,6
2026-03-08,Orlando Magic (-160) @ Milwaukee Bucks (+135),Kevin Porter Jr.,C3,6.5,7.19,0.69,10.6,OVER,OVER,6.7,0.6,LOW,NORMAL,7|10|7|5|10|4|2,33,1.106,0.39,200,-143,200,135,-160,0.362,0.638,0.734,0.3005,7.21,7.21,7.11,4.41,4
2026-03-08,Orlando Magic (-160) @ Milwaukee Bucks (+135),Ryan Rollins,C1,5.5,4.6,-0.9,16.4,UNDER,UNDER,8.5,0.8,LOW,NORMAL,5|9|4|7|2|12|8,32,1.716,0.8,180,-120,-120,135,-160,0.396,0.604,0.7,0.17,3.48,5.12,5.37,2.97,4
2026-03-08,Chicago Bulls (-140) @ Sacramento Kings (+120),Matas Buzelis,C3,2.5,2.02,-0.48,19.2,UNDER,PASS,5.1,0.6,HIGH,NORMAL,1|3|0|2|4|3|3,91,0.49,0.06,130,-140,-140,120,-140,0.427,0.573,0.836,0.3032,1.97,1.97,2.25,3.09,4
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Jalen Green,C1,2.5,2.09,-0.41,16.4,UNDER,PASS,5.7,0.8,HIGH,NORMAL,5|1|1|1|1|3|3,87,0.415,0.26,165,108,108,155,-180,0.44,0.56,0.838,0.344,2.14,2.14,1.87,1.32,4
2026-03-08,Charlotte Hornets (-180) @ Phoenix Suns (+155),Miles Bridges,C1,2.5,3.06,0.56,22.4,OVER,PASS,5.6,0.6,HIGH,NORMAL,1|2|2|5|5|2|1,86,0.437,0.36,150,120,150,155,-180,0.468,0.532,0.9,0.4167,3.08,3.08,2.97,1.82,4
2026-03-08,Houston Rockets (+180) @ San Antonio Spurs (-218),Tari Eason,C1,1.5,1.82,0.32,21.3,OVER,PASS,4.9,0.8,HIGH,NORMAL,4|1|3|5|2|2|0,85,0.378,0.2,-140,105,-140,-218,180,0.545,0.455,0.801,0.2612,1.72,1.72,2.24,1.67,1
