date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-01,Cleveland Cavaliers (-175) @ Toronto Raptors (+146),Max Strus,C1,2.5,1.85,-0.65,26,UNDER,UNDER,6.3,0.8,HIGH,NORMAL,0|2|0|3|3|0|2,100,0.211,0.17,147,123,123,146,-175,0.474,0.526,0.985,0.4864,1.88,1.88,1.73,1.45,5
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Neemias Queta,C1,0.5,1.69,1.19,238,OVER,OVER,8.3,0.8,HIGH,NORMAL,2|1|0|0|1|1|0,91,0.369,0.17,-170,130,-170,-282.5,230,0.592,0.408,0.999,0.4986,1.79,1.79,1.31,1.16,2
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Nikola Vucevic,C1,1.5,2.52,1.02,68,OVER,OVER,7.5,0.8,HIGH,NORMAL,5|3|1|4|2|3|1,91,0.252,0.15,106,-135,106,-282.5,230,0.458,0.542,1,0.5,2.54,2.54,2.45,1.86,2
2026-05-01,Detroit Pistons (-165) @ Orlando Magic (+140),Duncan Robinson,C1,1.5,2.45,0.95,63.3,OVER,OVER,7.2,0.8,HIGH,NORMAL,1|2|4|3|3|0|1,90,0.415,0.42,185,132,185,140,-165,0.449,0.551,0.989,0.4915,2.48,2.48,2.31,1.65,5
2026-05-01,Detroit Pistons (-165) @ Orlando Magic (+140),Jalen Duren,C1,1.5,2.45,0.95,63.3,OVER,OVER,7.1,0.8,HIGH,NORMAL,3|4|1|4|1|3|2,90,0.388,0.31,190,132,190,140,-165,0.444,0.556,0.993,0.4947,2.41,2.41,2.6,1.71,5
2026-05-01,Detroit Pistons (-165) @ Orlando Magic (+140),Tobias Harris,C1,1.5,2.43,0.93,62,OVER,OVER,6.7,0.6,MED,NORMAL,0|1|3|1|2|0|1,80,0.56,0.27,150,143,150,140,-165,0.493,0.507,0.952,0.46,2.56,2.56,1.91,1.3,5
2026-05-01,Cleveland Cavaliers (-175) @ Toronto Raptors (+146),Brandon Ingram,C1,2.5,3.27,0.77,30.8,OVER,OVER,6.4,0.6,MED,NORMAL,6|2|4|3|2|0|2,80,0.728,0.27,175,115,175,146,-175,0.439,0.561,0.855,0.3861,3.35,3.35,2.98,1.74,6
2026-05-01,Minnesota Timberwolves (+625) @ San Antonio Spurs (-1000),Mike Conley,C1,4.5,2.62,-1.88,41.8,UNDER,UNDER,10.9,0.8,MED,NORMAL,4|2|2|0|4|4|3,74,0.534,0,111,102,102,-1000,625,0.489,0.511,1,0.5,2.67,2.67,2.46,1.75,3
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Payton Pritchard,C1,3.5,4.66,1.16,33.1,OVER,OVER,7.7,0.6,MED,NORMAL,10|6|5|2|5|6|5,70,0.825,0.42,135,130,135,-282.5,230,0.495,0.505,0.92,0.4304,4.64,4.64,4.72,2.62,6
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Derrick White,C1,3.5,4.32,0.82,23.4,OVER,OVER,6.9,0.6,MED,NORMAL,5|6|3|2|3|3|1,70,0.866,0.39,170,-103,170,-282.5,230,0.422,0.578,0.828,0.3634,4.46,4.46,3.73,2.14,6
2026-05-01,Los Angeles Lakers (+138) @ Houston Rockets (-162),Marcus Smart,C1,2.5,4.34,1.84,73.6,OVER,OVER,10.4,0.8,LOW,NORMAL,7|10|8|7|10|5|2,65,1.115,0.13,145,130,145,-162,138,0.484,0.516,0.951,0.4586,3.96,3.96,5.83,3.72,6
2026-05-01,Minnesota Timberwolves (+625) @ San Antonio Spurs (-1000),Ayo Dosunmu,C1,4.5,3.76,-0.74,16.4,UNDER,UNDER,7.5,0.8,MED,NORMAL,1|4|1|5|9|1|4,64,0.687,0.24,122,-154,-154,-1000,625,0.426,0.574,0.859,0.3209,3.73,3.73,3.9,2.31,3
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),VJ Edgecombe,C1,3.5,4.16,0.66,18.9,OVER,OVER,6.5,0.6,MED,NORMAL,1|3|2|5|1|3|3,63,0.885,0.33,142,135,142,-282.5,230,0.493,0.507,0.772,0.3057,4.29,4.29,3.66,1.8,6
2026-05-01,Minnesota Timberwolves (+625) @ San Antonio Spurs (-1000),Dylan Harper,C1,2.5,3.75,1.25,50,OVER,OVER,8.3,0.6,MED,NORMAL,6|1|2|2|3|1|1,61,0.935,0.3,-122,-101,-122,-1000,625,0.522,0.478,0.909,0.399,3.96,3.96,2.88,1.53,2
2026-05-01,Detroit Pistons (-165) @ Orlando Magic (+140),Desmond Bane,C1,2.5,3.39,0.89,35.6,OVER,OVER,6.4,0.4,LOW,NORMAL,3|0|5|2|0|1|1,55,1.016,0.4,160,115,160,140,-165,0.453,0.547,0.809,0.3448,3.63,3.63,2.43,1.44,6
2026-05-01,Detroit Pistons (-165) @ Orlando Magic (+140),Jalen Suggs,C1,4.5,5.23,0.73,16.2,OVER,OVER,6.4,0.4,LOW,NORMAL,4|6|4|4|3|2|5,54,1.053,0.27,175,-105,175,140,-165,0.415,0.585,0.756,0.3083,5.41,5.41,4.5,2.23,6
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Tyrese Maxey,C1,6.5,5.89,-0.61,9.4,UNDER,UNDER,7.6,0.8,MED,NORMAL,6|8|9|6|6|5|5,49,1,0.38,205,115,115,-282.5,230,0.413,0.587,0.729,0.2467,5.86,5.86,6,3.17,6
2026-05-01,Los Angeles Lakers (+138) @ Houston Rockets (-162),Austin Reaves,C1,5.5,5.02,-0.48,8.7,UNDER,UNDER,6.8,0.8,MED,NORMAL,5|8|5|9|4|1|6,48,0.987,0.39,155,102,102,-162,138,0.442,0.558,0.687,0.1901,5,5,5.1,2.81,6
2026-05-01,Cleveland Cavaliers (-175) @ Toronto Raptors (+146),James Harden,C1,6.5,7.15,0.65,10,OVER,OVER,7.4,0.6,LOW,NORMAL,4|5|10|4|4|8|5,45,1.332,0.23,130,114,130,146,-175,0.482,0.518,0.687,0.2231,7.31,7.31,6.51,3.09,6
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Jaylen Brown,C1,4.5,5.14,0.64,14.2,OVER,OVER,6.2,0.4,LOW,NORMAL,1|3|4|4|1|5|2,41,1.185,0.45,134,125,134,-282.5,230,0.49,0.51,0.705,0.2424,5.43,5.43,3.96,2.14,6
2026-05-01,Cleveland Cavaliers (-175) @ Toronto Raptors (+146),Jakob Poeltl,C1,1.5,1.92,0.42,28,OVER,PASS,5.3,0.8,HIGH,NORMAL,1|2|2|1|2|1|3,100,0.165,0,134,-149,134,146,-175,0.417,0.583,0.919,0.4293,1.96,1.96,1.75,1.53,5
2026-05-01,Cleveland Cavaliers (-175) @ Toronto Raptors (+146),Evan Mobley,C1,2.5,3.05,0.55,22,OVER,PASS,5.3,0.6,HIGH,NORMAL,3|1|4|2|7|3|1,98,0.474,0.25,150,134,150,146,-175,0.483,0.517,0.877,0.3975,3,3,3.27,2.09,6
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Sam Hauser,C1,1,1.24,0.24,24,OVER,PASS,4.7,0.8,HIGH,NORMAL,4|2|1|0|1|0|1,91,0.205,0.29,210,156,210,-282.5,230,0.452,0.548,0.788,0.3435,1.25,1.25,1.22,1.23,2
2026-05-01,Cleveland Cavaliers (-175) @ Toronto Raptors (+146),Collin Murray-Boyles,C1,2.5,1.99,-0.51,20.4,UNDER,PASS,5.7,0.8,HIGH,NORMAL,1|2|4|1|2|3|2,80,0.212,0.35,141,140,140,146,-175,0.499,0.501,0.955,0.4614,1.96,1.96,2.13,1.81,3
2026-05-01,Los Angeles Lakers (+138) @ Houston Rockets (-162),Tari Eason,C1,1.5,1.34,-0.16,10.7,UNDER,PASS,3.2,0.4,HIGH,NORMAL,0|3|2|1|2|2|1,75,0.157,0.25,-130,100,100,-162,138,0.531,0.469,0.703,0.203,1.3,1.3,1.53,1.62,3
2026-05-01,Los Angeles Lakers (+138) @ Houston Rockets (-162),Luke Kennard,C1,2.5,2.91,0.41,16.4,OVER,PASS,4.9,0.6,MED,NORMAL,3|1|3|2|6|2|2,70,0.649,0.03,141,-150,141,-162,138,0.409,0.591,0.736,0.2744,2.78,2.78,3.45,1.89,6
2026-05-01,Minnesota Timberwolves (+625) @ San Antonio Spurs (-1000),Devin Vassell,C1,2.5,2.65,0.15,6,OVER,PASS,3.5,0.4,HIGH,NORMAL,2|2|2|2|3|3|2,68,0.316,0.26,125,-136,125,-1000,625,0.435,0.565,0.682,0.2138,2.7,2.7,2.42,1.74,3
2026-05-01,Minnesota Timberwolves (+625) @ San Antonio Spurs (-1000),Rudy Gobert,C1,1.5,1.78,0.28,18.7,OVER,PASS,4.8,0.8,MED,NORMAL,3|2|1|3|2|2|8,54,0.833,0.34,-105,-119,-105,-1000,625,0.485,0.515,0.632,0.1228,1.78,1.78,1.81,1.6,2
2026-05-01,Cleveland Cavaliers (-175) @ Toronto Raptors (+146),Ja'Kobe Walter,C1,1.5,1.49,-0.01,0.7,UNDER,PASS,1.3,0.4,HIGH,NORMAL,1|1|2|1|0|3|2,54,0.104,0.15,-146,110,110,146,-175,0.555,0.445,0.513,0.0351,1.5,1.5,1.45,1.45,1
2026-05-01,Detroit Pistons (-165) @ Orlando Magic (+140),Anthony Black,C1,2.5,2.63,0.13,5.2,OVER,PASS,3.6,0.4,MED,NORMAL,3|3|3|1|1|0|3,53,0.546,0.13,185,125,185,140,-165,0.441,0.559,0.594,0.1873,2.78,2.78,2.04,1.44,6
2026-05-01,Minnesota Timberwolves (+625) @ San Antonio Spurs (-1000),Jaden McDaniels,C1,2.5,2.43,-0.07,2.8,UNDER,PASS,4.3,0.8,HIGH,NORMAL,2|3|3|3|3|1|3,53,0.26,0.44,185,100,100,-1000,625,0.412,0.588,0.592,0.092,2.44,2.44,2.36,1.82,3
2026-05-01,Philadelphia 76ers (+230) @ Boston Celtics (-282),Paul George,C1,3.5,3.67,0.17,4.9,OVER,PASS,3.9,0.4,MED,NORMAL,5|1|3|5|1|7|3,52,0.577,0.22,134,-145,134,-282.5,230,0.419,0.581,0.616,0.1647,3.75,3.75,3.36,2.01,6
2026-05-01,Los Angeles Lakers (+138) @ Houston Rockets (-162),Amen Thompson,C1,5.5,5.71,0.21,3.8,OVER,PASS,5,0.6,MED,NORMAL,4|7|7|9|4|7|4,51,0.999,0.08,165,-102,165,-162,138,0.428,0.572,0.583,0.1651,5.59,5.59,6.19,3.3,6
