date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-09,Oklahoma City Thunder (-380) @ Los Angeles Lakers (+302),Cason Wallace,C1,1.5,2.54,1.04,69.3,OVER,OVER,7.6,0.8,HIGH,NORMAL,1|2|2|2|4|2|4,100,0.465,0.18,155,148,155,302,-380,0.493,0.507,0.987,0.4893,2.6,2.6,2.3,1.77,6
2026-05-09,Detroit Pistons (+152) @ Cleveland Cavaliers (-180),Duncan Robinson,C1,1.5,2.37,0.87,58,OVER,OVER,6.9,0.8,HIGH,NORMAL,3|0|1|3|3|2|3,100,0.328,0.27,142,148,142,-180,152,0.506,0.494,0.996,0.4966,2.44,2.44,2.1,1.62,5
2026-05-09,Detroit Pistons (+152) @ Cleveland Cavaliers (-180),Max Strus,C1,1.5,2.11,0.61,40.7,OVER,OVER,6,0.8,HIGH,NORMAL,3|0|2|3|5|2|1,100,0.29,0.17,190,120,190,-180,152,0.431,0.569,0.979,0.484,2.1,2.1,2.14,1.74,5
2026-05-09,New York Knicks (-117) @ Philadelphia 76ers (-1),Quentin Grimes,C1,1.5,2.55,1.05,70,OVER,OVER,7.5,0.8,HIGH,NORMAL,6|0|2|4|4|3|2,94,0.358,0.25,170,132,170,-1,-117,0.462,0.538,0.998,0.4984,2.56,2.56,2.5,1.71,3
2026-05-09,Detroit Pistons (+152) @ Cleveland Cavaliers (-180),Jalen Duren,C1,1.5,2.58,1.08,72,OVER,OVER,7.8,0.8,HIGH,NORMAL,1|3|2|1|3|4|1,90,0.258,0.37,150,146,150,-180,152,0.496,0.504,1,0.5,2.6,2.6,2.52,1.91,5
2026-05-09,Oklahoma City Thunder (-380) @ Los Angeles Lakers (+302),Isaiah Hartenstein,C1,2.5,3.56,1.06,42.4,OVER,OVER,7.5,0.6,MED,NORMAL,1|2|2|1|3|4|1,80,0.702,0.04,175,110,175,302,-380,0.433,0.567,0.934,0.4481,3.76,3.76,2.74,1.77,6
2026-05-09,Oklahoma City Thunder (-380) @ Los Angeles Lakers (+302),Luke Kennard,C1,1.5,2.84,1.34,89.3,OVER,OVER,8.6,0.8,MED,NORMAL,2|6|2|2|3|1|0,70,0.568,0.42,150,144,150,302,-380,0.494,0.506,0.991,0.4925,2.84,2.84,2.82,1.9,5
2026-05-09,San Antonio Spurs (-181) @ Minnesota Timberwolves (+156),Anthony Edwards,C1,4.5,3.07,-1.43,31.8,UNDER,UNDER,9.8,0.8,MED,NORMAL,7|2|3|0|3|0|6,70,0.628,0.34,190,-123,-123,155.5,-181,0.385,0.615,0.989,0.4877,3.2,3.2,2.53,1.47,5
2026-05-09,Detroit Pistons (+152) @ Cleveland Cavaliers (-180),Daniss Jenkins,C1,3.5,5.09,1.59,45.4,OVER,OVER,9.8,0.6,LOW,NORMAL,0|4|2|3|5|3|4,65,1.096,0.08,116,-123,116,-180,152,0.456,0.544,0.927,0.432,5.4,5.4,3.84,2.19,6
2026-05-09,Detroit Pistons (+152) @ Cleveland Cavaliers (-180),Donovan Mitchell,C1,3.5,4.18,0.68,19.4,OVER,OVER,6,0.4,LOW,NORMAL,3|3|3|2|1|2|3,59,1.122,0.05,135,128,135,-180,152,0.492,0.508,0.728,0.2633,4.4,4.4,3.29,1.67,6
