date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Sam Merrill,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,94,0.355,0.17,155,-182,-182,-175,145,0.378,0.622,1,0.5,0,0,0,0.27,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Stephon Castle,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,HIGH,NORMAL,,84,0.354,0.33,134,-166,-166,-405,314,0.406,0.594,1,0.5,0,0,0,0.26,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Daniss Jenkins,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,,78,0.112,0.31,239,-333,-333,-175,145,0.277,0.723,1,0.5,0,0,0,0.32,1
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Donovan Mitchell,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,MED,NORMAL,,77,0.877,0.27,-135,128,128,-175,145,0.567,0.433,0.997,0.4973,0,0,0,0.27,4
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Duncan Robinson,C1,2.5,0.13,-2.37,94.8,UNDER,UNDER,11.9,0.8,MED,NORMAL,,77,0.795,0.21,-135,125,125,-175,145,0.564,0.436,0.999,0.4991,0,0,0,0.32,4
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Tobias Harris,C1,1.5,0.13,-1.37,91.3,UNDER,UNDER,8.8,0.8,MED,NORMAL,,77,0.41,0.26,106,-111,-111,-175,145,0.48,0.52,1,0.5,0,0,0,0.32,4
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Julian Champagnie,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,MED,NORMAL,,74,0.741,0.21,-175,146,146,-405,314,0.61,0.39,0.971,0.4756,0,0,0,0.26,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Ayo Dosunmu,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,74,0.748,0.17,100,-115,-115,-405,314,0.483,0.517,0.968,0.4656,0,0,0,0.28,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Jaden McDaniels,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,74,0.458,0.19,118,-152,-152,-405,314,0.432,0.568,0.999,0.4987,0,0,0,0.28,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Cade Cunningham,C1,2.5,0.13,-2.37,94.8,UNDER,UNDER,11.9,0.8,MED,NORMAL,,67,0.719,0.58,146,130,130,-175,145,0.483,0.517,1,0.5,0,0,0,0.32,4
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Devin Vassell,C1,2.5,0.1,-2.4,96,UNDER,UNDER,12,0.8,MED,NORMAL,,64,0.867,0.32,140,154,154,-405,314,0.514,0.486,0.997,0.4975,0,0,0,0.26,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),De'Aaron Fox,C1,1.5,0.1,-1.4,93.3,UNDER,UNDER,8.9,0.8,MED,NORMAL,,64,0.691,0.46,-102,-118,-118,-405,314,0.483,0.517,0.979,0.4771,0,0,0,0.26,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Julius Randle,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,64,0.694,0.42,178,-210,-210,-405,314,0.347,0.653,0.977,0.4643,0,0,0,0.28,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Max Strus,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,64,0.804,0.33,-129,124,124,-175,145,0.558,0.442,0.958,0.4621,0,0,0,0.27,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Naz Reid,C1,1.5,0.11,-1.39,92.7,UNDER,UNDER,8.9,0.8,MED,NORMAL,,64,0.673,0.38,-124,-102,-102,-405,314,0.523,0.477,0.981,0.4808,0,0,0,0.28,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),James Harden,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,LOW,NORMAL,,62,1.052,0.19,125,-144,-144,-175,145,0.43,0.57,0.988,0.4854,0,0,0,0.27,4
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Victor Wembanyama,C1,2.5,0.1,-2.4,96,UNDER,UNDER,12,0.8,LOW,NORMAL,,59,0.935,0.29,134,-159,-159,-405,314,0.41,0.59,0.995,0.4935,0,0,0,0.26,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Anthony Edwards,C1,2.5,0.11,-2.39,95.6,UNDER,UNDER,12,0.8,LOW,NORMAL,,59,1.716,0.23,142,135,135,-405,314,0.493,0.507,0.918,0.4286,0,0,0,0.28,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Dylan Harper,C1,0.5,0.1,-0.4,80,UNDER,PASS,5.2,0.8,HIGH,NORMAL,,94,0.098,0.22,-160,134,134,-405,314,0.59,0.41,0.909,0.4205,0,0,0,0.26,3
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Keldon Johnson,C1,0.5,0.1,-0.4,80,UNDER,PASS,5.2,0.8,HIGH,NORMAL,,78,0.303,0.34,-169,128,128,-405,314,0.589,0.411,0.907,0.4172,0,0,0,0.26,1
2026-05-12,Minnesota Timberwolves (+314) @ San Antonio Spurs (-405),Terrence Shannon Jr.,C1,0.5,0.11,-0.39,78,UNDER,PASS,5.2,0.8,HIGH,NORMAL,,78,0.133,0.41,-196,147,147,-405,314,0.621,0.379,0.903,0.4185,0,0,0,0.28,1
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Dean Wade,C1,0.5,0.11,-0.39,78,UNDER,PASS,5.2,0.8,MED,NORMAL,,74,0.64,0.15,-135,135,135,-175,145,0.574,0.426,0.729,0.2641,0,0,0,0.27,3
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Caris LeVert,C1,0.5,0.13,-0.37,74,UNDER,PASS,5.1,0.8,MED,NORMAL,,68,0.627,0.19,-204,154,154,-175,145,0.63,0.37,0.722,0.2707,0,0,0,0.32,1
2026-05-12,Cleveland Cavaliers (+145) @ Detroit Pistons (-175),Evan Mobley,C1,0.5,0.11,-0.39,78,UNDER,PASS,5.2,0.8,MED,NORMAL,,67,0.459,0.42,194,165,165,-175,145,0.474,0.526,0.802,0.341,0,0,0,0.27,4
