date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-05-08,Oklahoma City Thunder (-382) @ Los Angeles Lakers (+300),Cason Wallace,C1,1.5,2.54,1.04,69.3,OVER,OVER,7.6,0.8,HIGH,NORMAL,1|2|2|2|4|2|4,100,0.465,0.18,149,149,149,300,-382.5,0.5,0.5,0.987,0.4891,2.6,2.6,2.3,1.77,5
2026-05-08,Detroit Pistons (+150) @ Cleveland Cavaliers (-178),Max Strus,C1,1.5,2.11,0.61,40.7,OVER,OVER,6,0.8,HIGH,NORMAL,3|0|2|3|5|2|1,94,0.29,0.17,-135,110,-135,-177.5,150,0.547,0.453,0.979,0.4753,2.1,2.1,2.14,1.74,3
2026-05-08,New York Knicks (+100) @ Philadelphia 76ers (-120),Mikal Bridges,C1,3.5,2.77,-0.73,20.9,UNDER,UNDER,7.1,0.8,HIGH,NORMAL,2|2|1|1|3|5|2,86,0.437,0.52,135,-171,-171,-120,100,0.403,0.597,0.953,0.4363,2.84,2.84,2.5,1.8,6
2026-05-08,Oklahoma City Thunder (-382) @ Los Angeles Lakers (+300),Isaiah Hartenstein,C1,2.5,3.56,1.06,42.4,OVER,OVER,7.5,0.6,MED,NORMAL,1|2|2|1|3|4|1,80,0.702,0.04,150,119,150,300,-382.5,0.467,0.533,0.934,0.445,3.76,3.76,2.74,1.77,5
2026-05-08,San Antonio Spurs (-200) @ Minnesota Timberwolves (+170),Anthony Edwards,C1,4.5,3.33,-1.17,26,UNDER,UNDER,8.7,0.8,MED,NORMAL,3|7|2|3|0|3|0,80,0.836,0.24,125,120,120,170,-200,0.494,0.506,0.919,0.4258,3.36,3.36,3.22,1.96,6
2026-05-08,San Antonio Spurs (-200) @ Minnesota Timberwolves (+170),Mike Conley,C1,3.5,2.87,-0.63,18,UNDER,UNDER,6.7,0.8,MED,NORMAL,2|0|4|4|3|6|3,72,0.528,0.13,110,-125,-125,170,-200,0.462,0.538,0.884,0.3695,2.84,2.84,2.98,2.11,5
2026-05-08,San Antonio Spurs (-200) @ Minnesota Timberwolves (+170),Rudy Gobert,C1,1.5,2.1,0.6,40,OVER,OVER,6,0.8,MED,NORMAL,1|3|2|2|8|3|1,70,0.682,0.37,205,115,205,170,-200,0.413,0.587,0.811,0.3594,1.96,1.96,2.67,2.18,5
2026-05-08,New York Knicks (+100) @ Philadelphia 76ers (-120),VJ Edgecombe,C1,3.5,4.27,0.77,22,OVER,OVER,6.3,0.4,MED,NORMAL,5|1|3|3|4|2|3,68,0.895,0.41,106,-134,106,-120,100,0.459,0.541,0.805,0.3105,4.48,4.48,3.41,1.71,6
2026-05-08,Detroit Pistons (+150) @ Cleveland Cavaliers (-178),Daniss Jenkins,C1,3.5,5.09,1.59,45.4,OVER,OVER,9.8,0.6,LOW,NORMAL,0|4|2|3|5|3|4,65,1.096,0.08,108,-135,108,-177.5,150,0.456,0.544,0.927,0.4297,5.4,5.4,3.84,2.19,5
2026-05-08,Detroit Pistons (+150) @ Cleveland Cavaliers (-178),Donovan Mitchell,C1,3.5,4.18,0.68,19.4,OVER,OVER,6,0.4,LOW,NORMAL,3|3|3|2|1|2|3,59,1.122,0.05,145,115,145,-177.5,150,0.467,0.533,0.728,0.2702,4.4,4.4,3.29,1.67,6
