date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-04-05,Washington Wizards (+140) @ Brooklyn Nets (-165),Josh Minott,C1,6.5,2.03,-4.47,68.8,UNDER,STRONG UNDER,15.4,0.8,HIGH,NORMAL,1|5|5|2|6|2|3,100,0.777,0.19,180,-134,-134,-165,140,0.384,0.616,1,0.5,1.88,1.88,2.88,3.47,5
2026-04-05,Indiana Pacers (+1025) @ Cleveland Cavaliers (-2050),Thomas Bryant,C1,8.5,4.36,-4.14,48.7,UNDER,STRONG UNDER,15.5,0.8,HIGH,NORMAL,8|6|5|4|7|6|3,100,0.551,0.08,180,-103,-103,-2050,1025,0.413,0.587,1,0.5,4.28,4.28,4.8,3.83,5
2026-04-05,Memphis Grizzlies (+192) @ Milwaukee Bucks (-230),Taurean Prince,C1,3.5,2.49,-1.01,28.9,UNDER,UNDER,6.7,0.6,HIGH,NORMAL,2|6|6|3|6|2|0,100,0.599,0.09,142,-155,-155,-230,192,0.405,0.595,0.954,0.4413,2.33,2.33,3.39,3.66,6
2026-04-05,Los Angeles Lakers (-125) @ Dallas Mavericks (+105),Naji Marshall,C1,3.5,4.43,0.93,26.6,OVER,OVER,6.9,0.6,HIGH,NORMAL,8|3|2|6|4|3|4,100,0.604,0.27,155,123,155,105,-125,0.467,0.533,0.938,0.449,4.48,4.48,4.14,2.87,5
2026-04-05,Indiana Pacers (+1025) @ Cleveland Cavaliers (-2050),Nae'Qwan Tomlin,C1,4.5,2.31,-2.19,48.7,UNDER,STRONG UNDER,11.6,0.8,HIGH,NORMAL,0|0|1|4|0|3|3,97,0.414,0,115,-148,-148,-2050,1025,0.438,0.562,1,0.5,2.41,2.41,1.7,2.4,4
2026-04-05,Phoenix Suns (-510) @ Chicago Bulls (+390),Royce O'Neale,C1,3.5,4.64,1.14,32.6,OVER,OVER,7.9,0.8,HIGH,NORMAL,2|2|5|3|4|9|1,97,0.379,0.09,130,120,130,390,-510,0.489,0.511,0.999,0.4991,4.68,4.68,4.39,3.65,4
2026-04-05,Phoenix Suns (-510) @ Chicago Bulls (+390),Dillon Brooks,C1,3.5,4.25,0.75,21.4,OVER,OVER,6,0.6,HIGH,NORMAL,6|2|4|5|3|5|1,97,0.477,0.28,170,-103,170,390,-510,0.422,0.578,0.942,0.4539,4.28,4.28,4.07,3.36,6
2026-04-05,Utah Jazz (+1625) @ Oklahoma City Thunder (-8854),Ajay Mitchell,C1,2.5,3.38,0.88,35.2,OVER,OVER,6.9,0.8,HIGH,NORMAL,7|1|3|3|4|2|3,94,0.295,0.26,135,127,135,-8854.5,1625,0.491,0.509,0.998,0.4983,3.44,3.44,3.05,2.57,3
2026-04-05,Utah Jazz (+1625) @ Oklahoma City Thunder (-8854),Luguentz Dort,C1,2.5,3.35,0.85,34,OVER,OVER,6.8,0.8,HIGH,NORMAL,2|2|5|2|2|3|0,94,0.562,0.17,190,-109,190,-8854.5,1625,0.398,0.602,0.935,0.4504,3.4,3.4,3.06,2.64,3
2026-04-05,Indiana Pacers (+1025) @ Cleveland Cavaliers (-2050),Keon Ellis,C1,3.5,2.62,-0.88,25.1,UNDER,UNDER,7,0.8,HIGH,NORMAL,2|3|2|0|2|2|3,94,0.236,0.24,136,-170,-170,-2050,1025,0.402,0.598,0.998,0.4973,2.68,2.68,2.25,2.47,3
2026-04-05,Washington Wizards (+140) @ Brooklyn Nets (-165),Drake Powell,C1,3.5,1.94,-1.56,44.6,UNDER,UNDER,9,0.8,HIGH,NORMAL,3|3|2|0|2|6|2,90,0.533,0.41,130,-160,-160,-165,140,0.414,0.586,0.998,0.4974,1.92,1.92,2.07,2.96,5
2026-04-05,Memphis Grizzlies (+192) @ Milwaukee Bucks (-230),Walter Clayton Jr.,C1,3.5,2.05,-1.45,41.4,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,4|1|2|2|3|3|1,90,0.232,0.37,125,-154,-154,-230,192,0.423,0.577,1,0.5,2.04,2.04,2.08,2.64,5
2026-04-05,Toronto Raptors (+375) @ Boston Celtics (-488),Derrick White,C1,3.5,4.26,0.76,21.7,OVER,OVER,6,0.6,HIGH,NORMAL,5|6|2|4|5|5|3,88,0.386,0.33,125,123,125,-488,375,0.498,0.502,0.976,0.4784,4.24,4.24,4.36,3.37,6
2026-04-05,Los Angeles Lakers (-125) @ Dallas Mavericks (+105),Luke Kennard,C1,3,2.22,-0.78,26,UNDER,UNDER,6.3,0.8,HIGH,NORMAL,3|3|2|4|2|1|4,87,0.315,0.42,135,132,132,105,-125,0.497,0.503,0.993,0.4938,2.24,2.24,2.11,2.92,4
2026-04-05,Los Angeles Lakers (-125) @ Dallas Mavericks (+105),Rui Hachimura,C1,3.5,2.75,-0.75,21.4,UNDER,UNDER,6.6,0.8,HIGH,NORMAL,3|1|1|3|6|1|1,87,0.202,0.43,150,114,114,105,-125,0.461,0.539,0.994,0.4944,2.8,2.8,2.45,2.92,5
2026-04-05,Charlotte Hornets (-130) @ Minnesota Timberwolves (+110),LaMelo Ball,C1,5.5,4.37,-1.13,20.5,UNDER,UNDER,8.8,0.8,HIGH,NORMAL,6|5|3|4|7|2|6,86,0.556,0.55,128,-150,-150,110,-130,0.422,0.578,0.979,0.4737,4.4,4.4,4.21,3.26,6
