date,game,player_name,cluster,line,prediction,edge,edge_pct,direction,pick,edge_score,ag_score,agreement,role_flag,last7_vals,confidence,model_std,blowout_risk,best_over_odds,best_under_odds,best_odds_for_bet,home_ml,away_ml,imp_over_prob,imp_under_prob,model_win_prob,kelly,m1_xgb,m4_mean,m5_context,m7_matchup,n_books
2026-03-18,Utah Jazz (+550) @ Minnesota Timberwolves (-800),Bones Hyland,C1,4.5,2.48,-2.02,44.9,UNDER,STRONG UNDER,11.2,0.8,HIGH,NORMAL,0|4|3|4|1|2|5,94,0.311,0.09,120,-154,-154,-800,550,0.428,0.572,1,0.5,2.48,2.48,2.48,1.77,3
2026-03-18,Golden State Warriors (+460) @ Boston Celtics (-625),Baylor Scheierman,C1,1.5,2.27,0.77,51.3,OVER,OVER,6.5,0.8,HIGH,NORMAL,5|2|0|3|5|2|2,88,0.365,0.15,-130,100,-130,-625,460,0.531,0.469,0.983,0.4804,2.24,2.24,2.38,1.69,1
2026-03-18,Portland Trail Blazers (-530) @ Indiana Pacers (+400),Ivica Zubac,C1,2.5,1.8,-0.7,28,UNDER,UNDER,6.5,0.8,HIGH,NORMAL,2|1|2|2|1|2|1,88,0.31,0.23,139,-182,-182,400,-530,0.393,0.607,0.988,0.4831,1.84,1.84,1.62,1.41,1
2026-03-18,Utah Jazz (+550) @ Minnesota Timberwolves (-800),Rudy Gobert,C1,2.5,1.77,-0.73,29.2,UNDER,UNDER,6.6,0.8,HIGH,NORMAL,5|0|2|4|2|2|1,78,0.247,0.57,174,-233,-233,-800,550,0.343,0.657,0.993,0.4883,1.72,1.72,1.98,1.49,1
2026-03-18,Utah Jazz (+550) @ Minnesota Timberwolves (-800),Naz Reid,C1,2.5,1.99,-0.51,20.4,UNDER,UNDER,6.1,0.8,MED,NORMAL,1|1|1|0|4|0|5,76,0.688,0.17,100,-114,-114,-800,550,0.484,0.516,0.771,0.255,2.12,2.12,1.49,1.2,5
2026-03-18,Utah Jazz (+550) @ Minnesota Timberwolves (-800),Donte DiVincenzo,C1,4.5,3.73,-0.77,17.1,UNDER,UNDER,7.8,0.8,MED,NORMAL,2|4|2|2|1|1|3,71,0.986,0.23,135,121,121,-800,550,0.485,0.515,0.783,0.3018,3.92,3.92,2.95,1.49,5
2026-03-18,Oklahoma City Thunder (-2500) @ Brooklyn Nets (+1153),Nolan Traore,C1,3.5,4.23,0.73,20.9,OVER,OVER,6.5,0.6,MED,NORMAL,0|9|2|4|2|3|1,66,0.944,0.58,128,-160,128,1153,-2500,0.416,0.584,0.78,0.3041,4.32,4.32,3.85,2.23,6
2026-03-18,Portland Trail Blazers (-530) @ Indiana Pacers (+400),Scoot Henderson,C1,4.5,3.86,-0.64,14.2,UNDER,UNDER,7.2,0.8,MED,NORMAL,3|2|6|1|3|2|4,66,0.916,0.22,122,117,117,400,-530,0.494,0.506,0.758,0.2756,4,4,3.31,1.79,5
2026-03-18,Los Angeles Lakers (+116) @ Houston Rockets (-139),LeBron James,C1,5.5,6.74,1.24,22.5,OVER,OVER,8.9,0.6,LOW,NORMAL,9|5|7|8|7|5|5,64,1.243,0.19,170,100,170,-139,116,0.426,0.574,0.841,0.3737,6.8,6.8,6.5,3.03,6
2026-03-18,Utah Jazz (+550) @ Minnesota Timberwolves (-800),Ayo Dosunmu,C1,3.5,3.05,-0.45,12.9,UNDER,UNDER,6.2,0.8,MED,NORMAL,4|1|2|1|7|0|2,64,0.627,0.24,130,126,126,-800,550,0.496,0.504,0.764,0.2883,3.16,3.16,2.6,1.56,5
2026-03-18,Los Angeles Lakers (+116) @ Houston Rockets (-139),Kevin Durant,C1,4.5,4.08,-0.42,9.3,UNDER,UNDER,6.3,0.8,MED,NORMAL,3|5|4|2|5|5|2,59,0.663,0.2,150,115,115,-139,116,0.462,0.538,0.737,0.2542,4.08,4.08,4.06,2.27,6
2026-03-18,Toronto Raptors (-295) @ Chicago Bulls (+240),Brandon Ingram,C1,4.5,3.84,-0.66,14.7,UNDER,UNDER,7.2,0.8,MED,NORMAL,4|2|6|3|5|3|0,57,0.745,0.54,125,130,130,240,-295,0.505,0.495,0.812,0.3337,3.84,3.84,3.84,2.31,6
2026-03-18,Golden State Warriors (+460) @ Boston Celtics (-625),Derrick White,C1,4.5,6.28,1.78,39.6,OVER,OVER,10.7,0.6,LOW,NORMAL,9|3|4|5|7|5|5,55,1.281,0.53,135,118,135,-625,460,0.481,0.519,0.918,0.4286,6.48,6.48,5.48,2.53,6
2026-03-18,Golden State Warriors (+460) @ Boston Celtics (-625),Jaylen Brown,C1,4.5,5.25,0.75,16.7,OVER,OVER,6.4,0.6,LOW,NORMAL,7|7|8|7|7|3|6,55,1.163,0.2,126,120,126,-625,460,0.493,0.507,0.74,0.2668,5.08,5.08,5.93,3.1,6
2026-03-18,Denver Nuggets (-800) @ Memphis Grizzlies (+550),Ty Jerome,C1,4.5,5.08,0.58,12.9,OVER,OVER,6.2,0.6,MED,NORMAL,7|4|5|2|7|8|3,54,0.983,0.39,175,-115,175,550,-800,0.405,0.595,0.722,0.2816,5.07,5.07,5.13,2.71,5
2026-03-18,Oklahoma City Thunder (-2500) @ Brooklyn Nets (+1153),Shai Gilgeous-Alexander,C1,6.5,7.33,0.83,12.8,OVER,OVER,7.1,0.6,LOW,NORMAL,5|8|5|15|9|10|2,49,1.612,0.01,145,102,145,1153,-2500,0.452,0.548,0.697,0.244,7.04,7.04,8.51,4,6
2026-03-18,Toronto Raptors (-295) @ Chicago Bulls (+240),Josh Giddey,C1,10,8.81,-1.19,11.9,UNDER,UNDER,9.7,0.8,LOW,NORMAL,10|9|8|17|15|10|13,48,2.242,0.25,190,104,104,240,-295,0.413,0.587,0.702,0.2077,8.6,8.6,9.67,4.99,6
2026-03-18,Los Angeles Clippers (+105) @ New Orleans Pelicans (-128),Dejounte Murray,C1,6.5,5.38,-1.12,17.2,UNDER,UNDER,9.6,0.8,LOW,NORMAL,9|5|8|5|2|6|4,46,1.008,0.36,200,118,118,-128,105,0.421,0.579,0.867,0.3771,5.43,5.43,5.2,2.63,5
2026-03-18,Portland Trail Blazers (-530) @ Indiana Pacers (+400),Andrew Nembhard,C1,6.5,7.47,0.97,14.9,OVER,OVER,7.9,0.4,LOW,NORMAL,3|7|5|8|7|2|7,42,1.532,0.36,145,-107,145,400,-530,0.441,0.559,0.737,0.2778,7.76,7.76,6.3,2.89,5
2026-03-18,Atlanta Hawks (-335) @ Dallas Mavericks (+265),Jalen Johnson,C1,8.5,7.47,-1.03,12.1,UNDER,UNDER,9.3,0.8,LOW,NORMAL,8|9|7|8|9|12|13,38,2.003,0.48,175,115,115,265,-335,0.439,0.561,0.696,0.2158,7.44,7.44,7.61,4.07,6
2026-03-18,Atlanta Hawks (-335) @ Dallas Mavericks (+265),Dyson Daniels,C1,5.5,6.13,0.63,11.5,OVER,OVER,6.9,0.6,LOW,NORMAL,11|7|3|4|10|4|3,37,1.099,0.51,165,-117,165,265,-335,0.412,0.588,0.717,0.2727,6.24,6.24,5.67,2.86,6
2026-03-18,Los Angeles Clippers (+105) @ New Orleans Pelicans (-128),Darius Garland,C1,7.5,6.68,-0.82,10.9,UNDER,UNDER,8.7,0.8,LOW,NORMAL,2|8|6|7|6|7|10,36,1.424,0.31,165,-121,-121,-128,105,0.408,0.592,0.718,0.1884,6.72,6.72,6.51,3.26,5
2026-03-18,Toronto Raptors (-295) @ Chicago Bulls (+240),Scottie Barnes,C1,5.5,5.03,-0.47,8.5,UNDER,UNDER,6.8,0.8,LOW,NORMAL,1|3|5|2|4|4|8,33,1.052,0.43,210,118,118,240,-295,0.413,0.587,0.672,0.197,5.28,5.28,4.05,2.24,6
2026-03-18,Portland Trail Blazers (-530) @ Indiana Pacers (+400),Donovan Clingan,C1,2,2.66,0.66,33,OVER,PASS,5.8,0.6,HIGH,NORMAL,1|0|2|3|2|5|2,97,0.394,0.25,152,147,152,400,-530,0.495,0.505,0.953,0.461,2.68,2.68,2.57,1.65,4
2026-03-18,Atlanta Hawks (-335) @ Dallas Mavericks (+265),Onyeka Okongwu,C1,2.5,3.09,0.59,23.6,OVER,PASS,5.8,0.6,HIGH,NORMAL,6|1|5|2|0|4|4,90,0.483,0.4,150,122,150,265,-335,0.47,0.53,0.889,0.4075,3.16,3.16,2.83,1.72,6
2026-03-18,Toronto Raptors (-295) @ Chicago Bulls (+240),Jakob Poeltl,C1,2.5,2.03,-0.47,18.8,UNDER,PASS,5.8,0.8,HIGH,NORMAL,3|0|4|4|0|1|5,90,0.215,0.27,-105,-120,-120,240,-295,0.484,0.516,0.941,0.4351,2.08,2.08,1.82,1.58,4
2026-03-18,Portland Trail Blazers (-530) @ Indiana Pacers (+400),Toumani Camara,C1,2,2.56,0.56,28,OVER,PASS,5.2,0.6,HIGH,NORMAL,3|2|2|3|3|5|2,81,0.435,0.36,158,140,158,400,-530,0.482,0.518,0.901,0.4192,2.52,2.52,2.73,1.86,2
2026-03-18,Utah Jazz (+550) @ Minnesota Timberwolves (-800),Kyle Filipowski,C1,2.5,3.07,0.57,22.8,OVER,PASS,5.2,0.6,MED,NORMAL,6|3|3|6|5|5|5,79,0.921,0.16,160,128,160,-800,550,0.467,0.533,0.732,0.2822,2.92,2.92,3.69,2.33,5
2026-03-18,Denver Nuggets (-800) @ Memphis Grizzlies (+550),Christian Braun,C1,2.5,2.83,0.33,13.2,OVER,PASS,4.7,0.6,HIGH,NORMAL,4|5|2|3|2|3|3,72,0.358,0.46,185,102,185,550,-800,0.415,0.585,0.822,0.3629,2.84,2.84,2.77,1.94,4
2026-03-18,Golden State Warriors (+460) @ Boston Celtics (-625),De'Anthony Melton,C1,2.5,2.54,0.04,1.6,OVER,PASS,3.8,0.6,HIGH,NORMAL,3|4|2|2|2|3|4,61,0.425,0.12,105,-133,105,-625,460,0.461,0.539,0.537,0.048,2.52,2.52,2.61,1.63,3
2026-03-18,Los Angeles Clippers (+105) @ New Orleans Pelicans (-128),Zion Williamson,C1,3.5,3.18,-0.32,9.1,UNDER,PASS,5.7,0.8,MED,NORMAL,0|5|3|1|4|1|1,59,0.587,0.11,136,-150,-150,-128,105,0.414,0.586,0.707,0.1337,3.24,3.24,2.92,1.79,5
2026-03-18,Los Angeles Clippers (+105) @ New Orleans Pelicans (-128),Saddiq Bey,C1,2.5,2.72,0.22,8.8,OVER,PASS,4,0.4,MED,NORMAL,3|0|0|2|4|1|3,58,0.541,0.14,102,-125,102,-128,105,0.471,0.529,0.658,0.1614,2.84,2.84,2.25,1.3,5
